x=-8, n=7, |dx| = 0.25
i,p_i,q_i
0,-4.5387583702106922510851040850288912255880215131183529086019236093e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
1,2.9706440495734575891049649970319283873017755305428269446023297768e-1,-6.9704774445546062336801929202269311132885974315138294915684454851e-1
2,-7.9168838130317872982192103080714828166797367999793778681766509633e-2,1.9954604188709320498177772073672724316235102646910892050622190899e-1
3,1.1035311001734783245225786239261580070569340042561402129453908470e-2,-3.0206359218110816307715784077612979151032139899094546758785292055e-2
4,-8.5929402964260617667912868438711391725574816361709587574501515786e-4,2.5915686854138056799372152478653405906038733797837603295832301802e-3
5,3.6927228990498776578256552088910474578329729326406987300814535921e-5,-1.2521387433948031162623259068702319263204962747861737859824189483e-4
6,-8.0622523164174244630484842296964910153942888487146466726199175869e-7,3.1695100497234757891908370225954207072047730544176862115805161590e-6
7,7.3102840623258415699222688047820260642279535114890880237723245228e-9,-3.5175226136023848895181959198946621369805013911334893889121417079e-8
8,-1.5883249391083925299416080885227800096945522555545900765092759447e-11,1.0687589463295841016304483863196501246805154589997320981816545558e-10
relative error = 4.4421956601e-34

x=-5.5, n=8, |dx| = 0.25
i,p_i,q_i
0,-4.5883584459611936158607961398226517383654107285215817731726674550e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
1,3.1354261770997324927017231335467521216557458127319771942110411830e-1,-7.2777909514063154097385224342687229743846101694852001970135599462e-1
2,-8.7237453453842628854484054122560275921341086060983920483402736487e-2,2.1753034882799517414221502573819120260320532248334217399816648765e-1
3,1.2694254843793868889936404725429613748490989551325649655377012417e-2,-3.4381151370296110663607835020338520842547645442512032461779653985e-2
4,-1.0318133182113303908511499891764106011751967339232180446775047864e-3,3.0799270488665301489439856560052606984613052720572616560745478968e-3
5,4.6279948868676372315405505078758703042226391700057164526419604567e-5,-1.5538333113865646156149218628010440923596738563612253923213300421e-4
6,-1.0544330556781714260239709385486340515706983380197465990317247647e-6,4.1072648988656570084701390157415847414211508579641563303399128597e-6
7,9.9748374280275448357570729993004747371199519560168330352556347634e-9,-4.7607618457146553252696881751293233565495333141448590960661282854e-8
8,-2.2600860852749825580936612470387444918498866144969703514807231261e-11,1.5114247799645125919657336863674526864403241744733501313494421920e-10
relative error = 9.4372858499e-34

x=-5.25, n=8, |dx| = 0.25
i,p_i,q_i
0,-4.6407930775822203099948855436335815091456574148854539122450965503e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
1,3.3175055306395568269542648059034114039885757499836105049649920015e-1,-7.6135585924914133206362588376211627018241029013223309676026208992e-1
2,-9.6554834177597274415183233746550744120501210979592812543014558967e-2,2.3806663511286962503097744240125076490291518996162689442489120544e-1
3,1.4696155451915553941805857457679759457079908551900218683606196948e-2,-3.9363634362201447920230513206664868670463851145647274135189525594e-2
4,-1.2493487575499088050697446761229769881827452913591651076099792242e-3,3.6891117824007786807223358234318367328802724079314025364339408116e-3
5,5.8601468216469562400942678607817252361666138345733819483897739496e-5,-1.9472043768507319164809641335318822905764523525882002896333143090e-4
6,-1.3960237334230356644978774033063613069931967891045812643069750645e-6,5.3854394953754179427137956204799952925650026469279410082129275233e-6
7,1.3804568347617304419709467646234699157754747407114773265376122604e-8,-6.5325028960830525011361632112822745952444481958460765301747462985e-8
8,-3.2679520798240221564802889810905771847171281026646018194477416971e-11,2.1713081444641287198031251198847104388001663132756909739400844424e-10
relative error = 2.0764426359e-33

x=-5, n=8, |dx| = 0.25
i,p_i,q_i
0,-4.6963594542419018185617063340715692842137848274350568890021877491e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
1,3.5196336115632334525750452659450573979937930580258225839944406599e-1,-7.9819355156386011411400824593899775741246585141863324928814266611e-1
2,-1.0738678024064823400015230853590766302838172865405659181562433901e-1,2.6166267179743111956189163755499259077046349335241129239636730369e-1
3,1.7133228407959802495474870826627929985658392694986896458004744557e-2,-4.5359323622324777936641726178291595974585450421732586786576149632e-2
4,-1.5266374921984609614973578691954928996346016393305369101714113410e-3,4.4568905986218188130767112876727975452436112292262096852250151662e-3
5,7.5044887000776775391133998396567396301803408511353908339255136484e-5,-2.4664943066635014160145995217400818190244992598354089472426011969e-4
6,-1.8732071612926300265174792151379791752438280664135377033930539894e-6,7.1529486151283667039213096638219508268240524432862770892269231302e-6
7,1.9403184029507431683256570389622237958900757458226347667340096916e-8,-9.0994595457746052409625497183340141633285150820396795748067289639e-8
8,-4.8090250645352150871970713647140299251667555534488180922671404901e-11,3.1734829406090351577622783063498490415132453380386291895976485227e-10
relative error = 4.7479651511e-33

x=-4.75, n=8, |dx| = 0.25
i,p_i,q_i
0,-4.7554015946212753530281298946145069528105749034959854639245436393e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
1,3.7451637973968728285272926098424508562103190228892857963950240377e-1,-8.3879291295534182122825007768568683803450145617818631368658700892e-1
2,-1.2007273417547939024878199141007234411635648866193350961762707752e-1,2.8895934011586737629327920182897252485417931235125989029679811370e-1
3,2.0128834257190937242531539367431795272262745424588614526427129506e-2,-5.2639920874591912724105119048813921458115757545715597831044016438e-2
4,-1.8843282155315503209149341025991351775263237278577224111865744603e-3,5.4355694484032680028975431878376162785876552937368823246903029891e-3
5,9.7302217834306655888646816102268375716188733182148389226576736254e-5,-3.1613879534592317662003105965075503667303813340774020928463047390e-4
6,-2.5508374981698534202760036770849354382746433189810012537344724238e-6,9.6361993580240470458285998498298452429459487086899976607279863782e-6
7,2.7741682821942115904751964836906431818276971838728450301039224629e-8,-1.2886633568328288092734740772741452385026060702659178493372016428e-7
8,-7.2149791608801518154134342390982231485420456322001704516919468222e-11,4.7269446421148536272112917081422517614516727526694983713761247204e-10
relative error = 1.1327452588e-32

x=-4.5, n=8, |dx| = 0.25
i,p_i,q_i
0,-4.8183204650352884259963701396649657237990843505007352281617602674e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
1,3.9982228541300783046086255587186367862549486636880057777218294425e-1,-8.8376298347628257237645162698227905534261067193692340575103992802e-1
2,-1.3505144194721996615370855643052915767785985347825409075094305521e-1,3.2077488088555824287900313148140713476274297619760578063049192324e-1
3,2.3850386814456354828994620991363512113712999910647129982014420602e-2,-6.1569615884811998358449216049902888423754571299009286015330136945e-2
4,-2.3518393167207787086575978757200408959335069571329462593216115517e-3,6.6987634132730537332595731173150790545468081842269616524490469844e-3
5,1.2790385992416472169258470394540973722531481649247637145386133830e-4,-4.1053150299639162290520873722677068454655907205407523204100809292e-4
6,-3.5307055012578883839227141572536359914668493398905660080116861597e-6,1.3186620470674526684471669409227584506353064608210877571700745848e-5
7,4.0419064321976548762689563100234520327360789948674482145017031880e-8,-1.8587044541688919566904531627099977332407596450225084001087246211e-7
8,-1.1058533932871860468448481233463159945992505954015576925723777164e-10,7.1899093511535000522646669300013659244441961262783104524286332245e-10
relative error = 2.8326829734e-32

x=-4.25, n=8, |dx| = 0.25
i,p_i,q_i
0,-4.8855869426891640698846665010053500068112472280142134118520122299e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
1,4.2839440014982706408298763567623130989786606683392856511781204002e-1,-9.3385211276409704951543079879845982385255095695603582614718322952e-1
2,-1.5289760455652784063435486755014161215240178536295933665557988906e-1,3.5816733313459768344815898053296633407968828028670042899942387790e-1
3,2.8528721648313372014524269738662751852942532177819124335500432018e-2,-7.2644061783766528560366800077123938137704142767592061541504610555e-2
4,-2.9718633780311623750276707776169420673422821976179555083801164363e-3,8.3519355643071336033762850250685987140859588002404485877227034141e-3
5,1.7071428572940111765570659726654339279385695445815385162038334622e-4,-5.4090261030362655608188419868257168833647885324560818718502930599e-4
6,-4.9763795622670597956991813691909381262092483298491222376746874133e-6,1.8362328854055886961875672540231136942534031622022863893569500541e-5
7,6.0138013852085307951769093687309807403773533872848486532982286746e-8,-2.7359905949169038849194278490949933135916287123584833689847971365e-7
8,-1.7357263100936715124843067159968128958290084948380291037614828731e-10,1.1193850259573789455903610418619648485131313049775089390854763357e-9
relative error = 7.4654325207e-32

x=-4, n=8, |dx| = 0.25
i,p_i,q_i
0,-4.9577586314671554061636624250867164119381173312109910282639284842e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
1,4.6087887338064907656632608911289832110798658057989245887390927191e-1,-9.8999029184643775431100665772145849669425035320379659143311131761e-1
2,-1.7437521622204063072003098993587828046452756537447064345489610361e-1,4.0252424954864940310309430663923353323557979461674898031825298711e-1
3,3.4487785058206756184228217760221467505908569309109731108213880702e-2,-8.6549338953942569762693232399213480915327144341866696029833419852e-2
4,-3.8076387538238008311934423005147546043455936656831143048775737221e-3,1.0549187543069134921631824957243780711524795534098885160854010890e-2
5,2.3177464411626091647802154051250424710621159350750070146474935730e-4,-7.2433754287070566718933039878206298291714476741862598518495265081e-4
6,-7.1576636418904448217631801405541470172446100923041047312706590230e-6,2.6072522197419144898133508464354773910196332986274684856323053359e-5
7,9.1600952181640748242355055395215504780390762779364748701762889276e-8,-4.1199908936591416943563662164073957653790765512554278385689396061e-7
8,-2.7977401807199033984959775697932323918184927371213449825315889713e-10,1.7887254838285122485122199792629104913788429243569932007597095781e-9
relative error = 2.0868198146e-31

x=-3.75, n=8, |dx| = 0.25
i,p_i,q_i
0,-5.0355019770052663854950041605416829094201089237126386360608290147e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
1,4.9809991774160648720631702625668560710091575938612534413207271196e-1,-1.0533479486371148252790660869167418862270208326068630945582343996e0
2,-2.0051681786977217610249930557448249589114581615647327460175953026e-1,4.5569422954577276973364645842606539977866534651914217607116286571e-1
3,4.2191236979229318037904986388360275746788865928597614742803035735e-2,-1.0425323764613901458144129878003624657971117442545045388155096981e-1
4,-4.9550057618340347478157762802530857544281626036138415509801357097e-3,1.3520713659177795838286153770326533894809825076538127398464447331e-2
5,3.2077819222032987083581354729428664158615816461374742996311209875e-4,-9.8786748698059086398856917591460638536282007158398787188706496778e-4
6,-1.0532800553895118183985364831500424110514016878703631653308189787e-5,3.7841037109501090097083923399005418325385350801534649287559551343e-5
7,1.4325899182570822294955465501185412025465589177624809616164079187e-7,-6.3649746419325982671228520684699807302983848295734801979823455829e-7
8,-4.6465244924282656780556272467075730428697605337002975270413066650e-10,2.9433154403938219035250745091743194514164338691866966157805217590e-9
relative error = 6.2346737639e-31

x=-3.5, n=9, |dx| = 0.25
i,p_i,q_i
0,-5.1196217996362434848974042467985179326179956561815034398380619175e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
1,6.1214236277407840444336942650676936407979787103531610453488965664e-1,-1.2641358817504136149564180122357971311110725323354917746706636086e0
2,-3.0534005820828088560081212153359314488032744883346438451832409440e-1,6.7147988076842793581515678248749017429722569108042492567193397418e-1
3,8.2337137940623337766642730029789793211134322938132806580728491256e-2,-1.9455266680855136433088775372114687524484577951006070261826690870e-1
4,-1.3000703690631265046229304644720169991976154386565108686120584449e-2,3.3385643376437466470012363562367472561961630186674075170633038799e-2
5,1.2162783085030946259233560555776968078332561947213793376135482329e-3,-3.4462980873437107840596606475777885901510214006321759623880619703e-3
6,-6.4979678396320204233491904041392784564739831308587253495219275640e-5,2.0750376573652692317337708687535802281820174649926475133471286593e-4
7,1.7996224127629066148523668739253858070140917710888274788734083775e-6,-6.6889003671231800461078526330678919123794395322141164704706755057e-6
8,-2.0922133512814263325359586701471469086386559425780926723674609682e-8,9.5797355092159609341515529245998682367392570795735848543919238766e-8
9,5.8445458793602980942373290723044606552982214978290232066972351926e-11,-3.7874791993015730808340102272363245744556146352158545782010435021e-10
relative error = 6.5159962608e-34

x=-3.25, n=9, |dx| = 0.25
i,p_i,q_i
0,-5.2111014158438671742910191379724793827476383091714970984550903147e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
1,6.6907483799243070130542523327652030733222777799191831622437392065e-1,-1.3572788576575736332655483696379411673242990496030352960680643295e0
2,-3.5834671598709610446429779028499317184020540826373300210574820986e-1,7.7407160342666284279750801222196669356078391822622531689396115321e-1
3,1.0374614415515863375871895316237359984107217096527178890617594304e-1,-2.4080124261295822388569128645328128510972718574899633414083272166e-1
4,-1.7585234164289755279721043492372719070621977808261744734371935564e-2,4.4367005741884860036308339360705095397970720208777863597814299829e-2
5,1.7658444252583183895731976462203437667434615045199204517984073520e-3,-4.9175106848271035520184232488047146168329386264209078886270661616e-3
6,-1.0123824124366119085920822340124742348723059712442747439959611010e-4,3.1793434335616615261142535835141373542284669335358404132560340112e-4
7,3.0079191876613960020960977906024877667125310674463387243575103105e-6,-1.1006223434966312802514473064824732205596987859954858206760075274e-5
8,-3.7497767051260169297714837646989131519029015437797782471090799969e-8,1.6932568967995971437255673975094862885516325431431163161784735159e-7
9,1.1222341685892324775858013214496109531804414489222659034455464579e-10,-7.1964315341701497773246327642777263033691083282034010563613029106e-10
relative error = 2.6633167801e-33

x=-3, n=9, |dx| = 0.25
i,p_i,q_i
0,-5.3111582108437835281323482254136514070623573253773437247548361960e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
1,7.3633211788316865859913154159973375893761560176575250550109050289e-1,-1.4653336429101935564458318444212309516344856295140816250433197878e0
2,-4.2579970040665948757463721194968525432308111778702854794543456398e-1,9.0221925649280622965112312123886753363050944284258675491893106506e-1
3,1.3308587331846364686844323718206070870692733869761672248789018964e-1,-3.0300695657061031233138759996176186916825599185558092105073587837e-1
4,-2.4350601649055920523806174657666666196092253817593922447770693249e-2,6.0272815424520337134240671238979218000186735286339236148086016840e-2
5,2.6390150860966535791650788646614097600202075219020727843124179359e-3,-7.2125216573684018805999340868744372747205928105777431350344798006e-3
6,-1.6325326377317558590555489757459538504702421693103584084985722602e-4,5.0348595250302292087364984006066195502628814786906824972407392514e-4
7,5.2319952603747408684097035092732064063207121047541272683842276430e-6,-1.8821417772389240770942379258152423255471700781644042413923626981e-5
8,-7.0317573295204603132384051739063996007775990458157477982974634750e-8,3.1276802995564741063228161751251053661978903543201785344704130536e-7
9,2.2665715704219227563700512507230727635837321446363795259449571945e-10,-1.4369389708779408629640254554932079179897080817046304359140153931e-9
relative error = 1.2195503515e-32

x=-2.75, n=9, |dx| = 0.25
i,p_i,q_i
0,-5.4213223294404113969305797405106248755394717068682080315390190080e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
1,8.1685790188767077074631303059228488682295862595503359482583663220e-1,-1.5922108190929644165869472635990693923079367605824286266581521803e0
2,-5.1332756995400891645539453871554803502976745097445564364043889008e-1,1.0652080141136206774134641150977265960859440430389470467076953469e0
3,1.7433641915008463894237989098684026793379346898595467541720121347e-1,-3.8871472072324269250623401121741155083380450811192463779889685117e-1
4,-3.4655344594808844543082941813104822547346432968811530694795620729e-2,8.4015465527949091972834405898030663696339610796230979658271792808e-2
5,4.0796705211437844969447331321227670033770487072973126640026727199e-3,-1.0924376282733697486594116316174000286353476847795991964245553720e-2
6,-2.7406684414950802814743349651316352164586171372661214544908635790e-4,8.2869916563178605278057904744716923078903457954245751586794343426e-4
7,9.5348203963277479605659904418055459232118130969140156761377588367e-6,-3.3668282461194857429931322272041175026997202834559664461345483907e-5
8,-1.3902875276550704194554948135374168756963375393423324112402583057e-7,6.0824747225633661904930951290263994276755989656120947728494945047e-7
9,4.8564276885698068005541367209079923734962818754891161956592336065e-10,-3.0405341115737053774765208203901537406198006570588095946020233157e-9
relative error = 6.3830611545e-32

x=-2.5, n=9, |dx| = 0.25
i,p_i,q_i
0,-5.5435509638029062571433011428051468190137482674725075256557135380e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
1,9.1480043447484392040196707246819215436465562589813867128315443540e-1,-1.7433249650975352488405156083031640618949345136532956207407761450e0
2,-6.2954455480231982355276961919094236675000350659087146395435365796e-1,1.2769730219866807806453899783126790288656889340406376094045322151e0
3,2.3410826609129471333545752584441819007974976756891500811114554264e-1,-5.1020338203837472987535289423082439865715694739764084791694102555e-1
4,-5.0947834999491410158652569920581074205907237075359214236413278345e-2,1.2073637758424998199059221550851810161365946219891692436481568508e-1
5,6.5647187727262243730018326607971306597686872791733513363251895196e-3,-1.7189112909792468633341301015704965490728425608815618769946394247e-2
6,-4.8256762112573683700579795779979062247093665555740117482316252557e-4,1.4277766349468964599038544185117733909764264756383287267811285496e-3
7,1.8362991650623510515593309874237463821537931139581030410595127111e-5,-6.3526247869548091537850792915962318280596492451285525445721720185e-5
8,-2.9266791326986763246134213021803779220223107349074129818737794544e-7,1.2572504069536033421696051939479112507311064383283126558545498290e-6
9,1.1160020285266863369075667146047886915692233311256238412961931717e-9,-6.8912475021640724613901317734307322466816591006781603291403247793e-9
relative error = 3.9189992389e-31

x=-2.25, n=10, |dx| = 0.25
i,p_i,q_i
0,-5.6803993057313490215614130780133746508516287047111878245130911789e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
1,1.1576256853860679015827257690051028261687340241141680051865962107e0,-2.1401820185467116030211487063572695047399968115798381523002086317e0
2,-1.0031769222609524970453563199566315632200645536874750697094812372e0,1.9596138013501023509517340051987080078451136572450077166372572340e0
3,4.8193087890728363251090890509360456979750335309728038368888072124e-1,-1.0021103281570686908707606133438621417346917943109957419927442246e0
4,-1.4027493888435970105557048324562041389355035297304101752498700828e-1,3.1337648285114188709347326950708403171006934585826277528613134862e-1
5,2.5391555921678157195816432155618730732756096816655732820133403394e-2,-6.1669986547188138596210884586421221378992781787073424718236415338e-2
6,-2.8226898912085491979436531776414270474669926037941056976759028003e-3,7.5714729712687906214420454811980038168306554712916945924675328235e-3
7,1.8324235728123192422764246805778744245333095980044528450116424658e-4,-5.5495450642246825357960252710006773323447262372464555208198060322e-4
8,-6.2516196946289462957680746631832403888154224302030795360904984382e-6,2.2106898417761731915241719391384245331031366670176402299790508674e-5
9,9.0180954734024766061508323455726886196625299133017356269579108160e-8,-3.9503217865293601730883759304847903589936847431390649697218742280e-7
10,-3.1294305025243895725833539384503214089894611044934195819953238725e-10,1.9611177322100147116162039754276504360821276296852861770454728073e-9
relative error = 2.3419328031e-33

x=-2, n=10, |dx| = 0.25
i,p_i,q_i
0,-5.8352852898531158830573272798185349399597250725075029488530780095e-1,1.0000000000000000000000000000000000000000000000000000000000000000e0
1,1.3299568861914864763960273182789279058422077548646270433709380487e0,-2.3924996313982057358289430591413566059684727454445931663401233049e0
2,-1.2888006512955384091772247159645753998581478935521079994832535704e0,2.4488287900578751609006720148946587830251958384302309044780640555e0
3,6.9226952765443426954381995166118085249715035844277040022205010815e-1,-1.3998418457077677952455539822520547081288206358114878101910740195e0
