x,f,g
1.65625,0.4554874552340876420498463158570088865983862231994750936152002705111537474,0.18668136244456632748512681420000830138945333115650466031672658491176421506
1.6875,0.44972517479364869121559935956891378066624265957451007055613410397514392036,0.18213280662586863370340908691813307916959267562516640085159212336967110626
1.71875,0.44410243504199603025886499867635904977103904146532253223744045320099679459,0.17774936764712958502691589187001841069195188034081967622671009282211576361
1.75,0.43861420368790102082782874187090094425522616853395361137619655463178472549,0.1735229656894052322101724815995648081062336393031090975313924908855054416
1.78125,0.43325569297033708662049551436855101333386662267738619311058760823730210731,0.16944602395256265876495486254817080216253533253989262899334304971157945415
1.8125,0.42802234454656069346269531029044085474911727047112059466063086706239554457,0.16551143038790959716959460653355183786881476642644192257630714780212911558
1.84375,0.42290981552114640242365213709503748094343337633528125101995441525251192297,0.16171250288067431874755548534338262085088688884749419808424438954865758231
1.875,0.41791396551390763040457839478599676750500466391806295027550705598382833852,0.15804295752261850219720359022671899229788007378797676854599340440792069355
1.90625,0.41303084467519532977341985083363191069981936938356889008514844300443184733,0.15449687965761106346504515573795382985088802844005165900296213764720027177
1.9375,0.40825668256638794331518756093044617764536399512958702131987979993881296291,0.15106869741991780037910652656897816953316349145815732685877161571209673399
1.96875,0.40358787783163012932212813837209187626200944456222125190848206578177240147,0.14775315751708795674002560783916453802713709336202882805700146189262886525
2,0.39902098859418384689266651076207650505778439419356491545845706384817726669,0.14454530303733242045870285747977611620335735062180916423368007249491838233
2.03125,0.39455272351724263946814355949931746318680661761154452986627595463380455009,0.14144045308576967915347893116866112912540264738919234315169024782924460459
2.0625,0.39017993347483085160675275908803445177670987678910642441612483973731947754,0.13843418407535593916135654489403623196101156136294762896467079757051226961
2.09375,0.3858996037835524090764526149526094953399278573798939588158395365191792158,0.13552231251713155649646965381084644180502675714352249858375554140723211387
2.125,0.38170884695054501808600998832127843856718451051480085485655518801945335499,0.13270087917096144779234491976392228923428503644666286395145011111817409894
2.15625,0.37760489589710129543205720932721178850667388456627457182126771768552308448,0.12996613443252456060116187726653634873356282695731240506784281735594407379
2.1875,0.37358509762109579132653994250353435502232504506070846815252193323117779079,0.12731452484517501850423693686717461387070845616984876106856147308626963989
2.21875,0.36964690726465599894797137765669858172594845358466563473553923894028234926,0.12474268063667646432605033835937334600533198207528143457909242955794137274
2.25,0.36578788255647973556125708189720454959684275418017099032142157324855088476,0.12224740419089139768287769674494386275129484213734971968903038450532480799
2.28125,0.36200567860086869334319060247373813190886720340875362867454356779642294639,0.11982565937345245879511652748461785572869955918646811051531147555155401295
2.3125,0.35829804298795170866086974604543988954288433545253271946909488244997475656,0.11747456163839368421432281949036351760147521026617930645977480646146859915
2.34375,0.35466281120174050092563385163598664917586754802361341054291120487120740723,0.11519136884979865090089890438045818327328887018634005722003234433797350992
2.375,0.35109790230462085317277536239559130418819166418525142459255747690956968937,0.11297347275883470675959748491345550919861239347005465405466909786552039661
2.40625,0.34760131487865593764772138743111747471321398203132581372848348024536707317,0.11081839108217977414900014564857283631581881257037621515263481136142670253
2.4375,0.34417112320568555101464422592838984008713896677218030372201753052044993438,0.10872376013289016420278644149569092213630519983742353951744441975609303874
2.46875,0.34080547366966291068843301176351243365758536906169721523117026635426432252,0.10668732795927384129851102187996336479326310376880160292320290849189356353
2.5,0.33750258136599484470278346566297844632810969898629532055635583670368571241,0.10470694795138418082841533846695041374384152346541610612456308858404102302
2.53125,0.3342607269038553806204339236095726360194088667708834688309935917658004696,0.10278057287838740513825539247844030106618018891804248207440416728813940749
2.5625,0.33107825338853905346941057051447207122246557644304581738247725707246890812,0.10090624932332891892948665532049450217817185676553712866009343490837306368
2.59375,0.32795356357191950018625190272051691265081523838998218637678642792353061526,0.099082112484770360394188972590144722773068690556905966968798551583561113664
2.625,0.32488511715999068839388909120883147478636707141410240056787735748739999582,0.097306381317426066185286151830593706102592500114357906777370888608673127382
2.65625,0.32187142826730099239774663328575157760871869928391931765356264490726270103,0.095577353986326258895165400552209934444548400406191827156431918310306945309
2.6875,0.3189110630088519079617335554057980635275355824107316312380709068803142001,0.093893403611202317717230394697083351996171046658211862031027273216910275223
2.71875,0.31600263722073030455353032294265746050276366699734814037085463900566352364,0.09225297427975144922033935850992010489771596070971769925717253493966126151
2.75,0.31314481430138184501351231436242147026033006473520881751912753437421803905,0.090654577310215561659680365892859952491104596778437353322580699234573218973
2.78125,0.31033630316601901749598567903567668411749106095761793799781972230221803833,0.089096787745321308674232631898876997021398672931189180130428430330236463555
2.8125,0.30757585630719501892746277428317663251573292026307288981721366825367577875,0.087578241061092080313218104019790954716283459005154694524061521812024786778
2.84375,0.30486226795506889897833953923204345505921015743611750679627221648337704259,0.086097630075373249942215381431980517898198308114313118906754923605893710564
2.875,0.30219437233134187030855975547663013513224715457076189145026182604643892436,0.084653702042122630406117413668281922873766667945697555172300428843545771254
2.90625,0.29957104199126307115077726981302167899942434672008680539762017109413340145,0.083245255918620775816903500235904761732909011918832335628838411937109570123
2.9375,0.29699118624848853472174803556075397383944757679048594951015650913896280091,0.081871139793761113978640705354120153857728595719275698136858005461299420033
2.96875,0.29445374967793256722138380431224876600783244333528432560396765499806724904,0.080530248466497392616559546938410643020446011950357912646368441825493804371
3,0.29195771069207877274465624733269905076158039536980434442926081577840272116,0.079221521164364043895543207953536952474624653466234734663834588031543304177
3.03125,0.28950208018652094919361558841225747442686511208483194755313960979735620398,0.077943939392751396318758884051620495920439868110296597681708307490258182888
3.0625,0.2870859002507841498695448216671962561418853559574538314901280017970551691,0.076696524906318979744781105875461115126475943829226231971338333902184634882
3.09375,0.2847082429407352955181396082161364199273192011793979706370531333143208493,0.075478337794572564926080939280530178104133929505482866513713181476559114005
3.125,0.28236820910913258557307856941368735766081222714784211972647669555764795695,0.074288474674219517514006588120362834602556796829146724728905652712905588424
3.15625,0.28006492729108518765344744123498010327758167508021461390465437043887530438,0.073126066981457437813700293459587789953935096072030325300545082872612839835
3.1875,0.27779755264140072789376485308983411242575357603853918231309937246999073978,0.071990279357847318585253108438556100542610298076923320656882450807761567536
3.21875,0.2755652659209892772659678505902226861459099178335374509912306965506913006,0.070880308123878561405243612940833281722294188851580779061549614447200523668
3.25,0.27336727252967002847713640624186356208033772617825734957266248348462068532,0.069795379834752733103013751464528418226871117434672641343518377316649511406
3.28125,0.27120280158289177560442055932875310193737345570580238766772946420428316892,0.06873474991329915308147218455913969046126413548215540783120499283245483323
3.3125,0.26907110503003163954060273305619082185801798006648564595720839650394011995,0.067697701355291202438286128909560674309756591676687414089894355834059601095
3.34375,0.26697145681207913488031997043460206665328938331472627883392518478380659575,0.066683543502760279077626673539080613791504800840271334591112696240507812933
3.375,0.26490315205664547780859173497533238541765673399507435950845459218751409965,0.06569161088120698077341610244514104000941767627703655858524937940822127894
3.40625,0.26286550630836174844296697660908746206688806317969797785766817745416153879,0.064721262096888546577464810611042387941535426588457138077774611398227697573
3.4375,0.26085785479284483903398517568772001703244754142051202402168920399064369352,0.06377187879061979005738010175908686804054763860915230004104990964488227918
3.46875,0.25887955171251767706584174437316354340479849406739303924413172698741190163,0.062842864644763497894821233761620668227448724680375220676580860846886691021
3.5,0.25692996957267059214253325900312247703534906363096462234722209535451956309,0.061933644440307163201204367857355498130303714637730084260994837441949665832
3.53125,0.25500849853624443186844606318461634313708968969872459039306471291567324537,0.0610436631611274461360787030886784678514609952504929731050220471040796371
3.5625,0.25311454580590361513124343968371708561465282509230748222678248946516447423,0.06017238514273324397762928367669953705291945344191856372341552192987914241
3.59375,0.25124753503204919172459347800408433151591931482567467753225135960030164755,0.059319293262953927920188152023095419452022153799273697761673685741551128386
3.625,0.2494069057454985691812169332974888435740662375751718875664890413761526968,0.058483888172202275685338760332435445115517840660855046204555819110434676785
3.65625,0.24759211281363025192494629533889835274902231659284313870945451939429535125,0.057665687561092910952726365687868344198667157693150130114457744823866319351
3.6875,0.24580262591885906503054876568065891030905956777561574608074815604878896226,0.056864225463337577681237644668449537200779613500466923687058826483080020127
3.71875,0.24403792905837022800211426548815619951267847304754568456503036944235733309,0.056079051591969174615116980915994349279168592053701269342326911317227402768
3.75,0.2422975200640996007898355370297686453824444732894848593190527976832493046,0.055309730707067925153504526085135631360935213317124003188563744026183963086
3.78125,0.24058091014200271940957339158945027744051253256873336832372866341130940588,0.054555842013276067042764054276898236482666570069823971220730368774263058298
3.8125,0.23888762342970712552040250410665768813672545067349546370853506466009756804,0.053816978585492662075018901023129926211117648333201778783324346632187031074
3.84375,0.23721719657169120730360357016013073747121875196198637070812238274915856919,0.053092746821238140967673709948183029596538908466385711235969944647706096383
3.875,0.23556917831117852438017138634760521766782556716833977296313426470167692202,0.052382765918269556388278971256599265013240594413730432829463216905111741614
3.90625,0.23394312909797958743709971307380849551342946227863586549841865675004934524,0.051686667376112716360634270341472617888179959862131024198304669373796394154
3.9375,0.23233862071155348890381778496480517050833785962119963645404671014812302469,0.051004094520256868892042017296679617143430433877968082316491388242593151423
3.96875,0.23075523589859980591002135376631854179170722806054830901564163677939404997,0.050334702047831827242238378753946346695920712051617658274766453658084042075
4,0.22919256802452697973868944277656277028485676762647713852541640274518995424,0.049678155593656750529174505805179085928467427874974100587544187228942614026
4.03125,0.22765022073817706434339083306012416262114950140858841404891381453517967991,0.049034131315614582094417596615367869482991035661584468123532464629411079673
4.0625,0.22612780764921846683806168517892967886768354047103290983547366054543908831,0.048402315498366725720243007563149794818811247871137344736751368148158539123
4.09375,0.22462495201764820197694023425299339220575826853474193979210587161194776798,0.047782404174479209056875325424869944663828727946658941321914130929825943986
4.125,0.22314128645487336825679725970087980390479893583458750017237159065581620117,0.047174102762084622514259315220526373741891809473768551772636568602210254319
4.15625,0.22167645263586813478174100256691980633559148334812761387272686840283185506,0.046577125718253786814354626806995228193487850327561951386545348410060656699
4.1875,0.22023010102192760712223103524464927071245208606738793716583284377560269654,0.04599119620729763001005765439905199220230244427034601560846696711128099
4.21875,0.21880189059356361165706305434107655996012198542830790428331217111293914451,0.045416045783263363542204579584375125351524517959973038372506017643509869148
4.25,0.21739148859310978932839205616311173421969099836497407220421381340934402327,0.044851414085929938685134945082290638048558436143210459895333587336364788549
4.28125,0.2159985702766245033174543549769371293671120819196946363351149501104077575,0.04429704854964612612679119452230864144502586054258339284463956000367355211
4.3125,0.21462281867470001720523838951040105632670538819386078098501264356994215918,0.04375270412439056503901791030985609745940600605455312599783646341971600748
4.34375,0.21326392436180526187081980331275323764296015210546474560297707792505589584,0.043218143008466933550343417482363833927495918340326399142188290168140116749
4.375,0.21192158523380734704899982286195149640476178089520172396498766272520471822,0.042693134392279147944908593555820328578781907116939081043223193302295828786
4.40625,0.21059550629333384901702020860761808417935624352117059401030725400993997504,0.042177454212661340209743995808886505694793239493614000336154485690011562382
4.4375,0.20928539944265387708249869298984590826660288660844595960269943538129580112,0.041670884917265419762546093894784228274844059364724240278877688891242772722
4.46875,0.20799098328377104235281667795282845180542139217119870981727939965949578265,0.041173215238535413122367633123853989109601116501830321146106353509900910852
4.5,0.20671198292543577308441440838299666383202722881229634401957727220250663016,0.040684239976822604254859719414419710562131753130535668826520929566236823615
4.53125,0.20544812979679798885096271108390790119513969583583314954596586033600311284,0.040203759792218869823888721193440439114475519167279697960060090580682024168
4.5625,0.20419916146743400488702408020688227622484106938293811183357951861912497634,0.039731581004707611885587055940606070199141180530414262909124055754645743185
4.59375,0.20296482147349372947287711366542440745579675910495989060782781860944891655,0.039267515402252423280224878156130487682720679027594014673184601207180842116
4.625,0.20174485914972577970048924781238780827180255146372169349534777407639019966,0.038811380056463159571284719828884621263140782997852895856434458598020845747
4.65625,0.20053902946714911051836967395061835924192398518771921040870338753824557477,0.03836299714549751162630377131891207703724090033263672252492495279217992513
4.6875,0.19934709287615016242753916075192794146553697612776529568654467675672340726,0.037922193783873545353860582284451484151803871317687660494456018500434680547
4.71875,0.19816881515479441629847472449809009117925859062112637706978496295345383009,0.037488801858885065370807474069600088924718387077853006830793062033046574299
4.75,0.19700396726215062922508688888229947837876752927761752423888488348090329453,0.03706265787332712864353742224656460539572761165208719492913116280631783011
4.78125,0.19585232519643494100632069448888037469175016087612842204907433421630397038,0.036643602794253639435253304346172676588552834813025713400414694653199236678
4.8125,0.19471366985779051290807053477504044582080880953037501184571307425684579595,0.036231481907502751351900205102990278356039756427858773466189896791988248066
4.84375,0.19358778691552641336244885946225149114048380281743642239176702949245930592,0.035826144677738835494751279197756860729216171936311674844287119845835176307
4.875,0.19247446667964712226568837026098471662237227018203415599853688705558575535,0.035427444613772091968109533256081987211689874149068253549168251387578247592
4.90625,0.19137350397651130820036775376821620317451859769573251848447008779215006588,0.035035239138928528454931514859585057285461539426003472740858580008171517759
4.9375,0.19028469802846546158764737219154931694436945807839361035359794124612393716,0.034649389466254044609473968889065253851135575435418241718948105942768108344
4.96875,0.18920785233730456060718567561514140778127491191824662309077421242682477726,0.034269760478346782325713717910646351589892686364928632059941373144355905754
5,0.18814277457141822370349641203671522246405715637216137074455696413907756794,0.033896220611621764766266525853921612078901968111141270659405808830535638041
5.03125,0.18708927645648677955960703578271631328499403530760156992450679932125418886,0.03352864174482118433719357815376699782747694870682983950770170872168888416
5.0625,0.18604717366959737849753718329945605429455307335220441504847225939383735616,0.033166899091592542403761537639270243429446744038146389123748459202458310672
5.09375,0.18501628573665569336354763998738489259989405194560197471876975873895701849,0.032810871096965220319623004058299853371417161139121045259757016230908238295
5.125,0.18399643593297392720476338698164927589001698400354804562700959705384319362,0.032460439337563999307341549526961345676934347427795381421361039403439471607
5.15625,0.18298745118692077275577091622789569446921979188197108710565646756458263236,0.032115488425405571190625324508180213476611415719206398491236933967476565407
5.1875,0.18198916198652366747654677349452918593906432924884735121579377071789466098,0.03177590591513121665309519698843674734320971096164110806783252315629334984
5.21875,0.18100140228891816944638971709333545219648279459256892868750836534709806619,0.031441582214535594814876295784745631463706804794872524295391346076450833135
5.25,0.18002400943254355497939604138182833368997065559057656673508884415866099155,0.031112410498258008322503333386150549524780155804065062548938296343597631799
5.28125,0.17905682405198781891140320389501009253809246536253404410730397068627333009,0.030788286624508601394511825864242530363295645726056183864561629476272277855
5.3125,0.17809968999538915305013773145915441634057805807939988087782014510058806602,0.030469109054707732705443501240589480133475303400487692857471583150143878103
5.34375,0.17715245424430469665774438072348588514972550722993848307102495755829511737,0.03015477877592225785185328172376156225233149644512447905165458941110887357
5.375,0.17621496683596090390438529476279439252351525047113954524727481600710763556,0.029845199225987673603130636745387011855325065151749752900913538277668291407
5.40625,0.1752870807878032653595475153027558279961292391308452352320261327078618765,0.029540276221210033395503178140541589708374119150614315791887799351077256423
5.4375,0.17436865202426636167998251182905353638523775294438846337095068166878815014,0.029239917886546254861876793451669134402579878887067272448309002314659384392
5.46875,0.17345953930568832518291669024286719541739052045388046881075453530682910737,0.028944034588165919029811670365241795296062282985051960675832336578047489079
5.5,0.17255960415929674602647191209838727862331670817139037831632922244500847333,0.028652538868301919791371224483269906089525629787908013208136706804700672911
5.53125,0.1716687108121958909395237261459658928308877348083653642565065887675204159,0.028365345382301373229743885709209212134245754574776011913378397431336239786
5.5625,0.17078672612628781017378536971864780304295888502639815555843686849588963713,0.028082370837792050555951872594974152655956790403928481281018018040429245138
5.59375,0.16991351953506249857607988190081987476126148819901283693273288815482762024,0.027803533935883266286511063912928487973925477148503257333181508530534433577
5.625,0.16904896298219475506378206007849804409969048832625404008929035489061355292,0.027528755314323644787518178970802679689999543431785569276449603774573803316
5.65625,0.1681929308618877566959689465816421535223250658666736111583641377466027285,0.027257957492541512755112033792016234806197630070589653366456192542465745304
5.6875,0.16734529996090563404846661998818155787454652197834768917340543363589680758,0.02699106481849683139043394043231215292312447418204829779411283949108624029
5.71875,0.16650594940223950853744786573086067662263746532063961695932142846005615286,0.02672800341727659824773134643152525556342786313469789654841385823416009231
5.75,0.16567476059035353425670720272963450434489233811550945686214244562400517631,0.026468701141368522801981851160606793901718796304560602283818105842013307376
5.78125,0.1648516171579594811242071035178155598580880851843717472635695176818599732,0.026213087522550519067822118765943340938190204530223688713383397370001139802
5.8125,0.16403640491427030677620043496679926946694969610587426349226158587895433563,0.025961093725336170058083862476042562467656386362588261456992354154281826186
5.84375,0.1632290117946849955933234635298852237609321623046965466687483727768525122,0.025712652501918809059848864073027153329678552624977051963618028781094749476
5.875,0.16242932781185869818439699300532188890545910393699469454779191289881173235,0.025467698148559237823046173565685826511888250670963596857102488224473611779
5.90625,0.16163724500811388709402167432862116891263828187339913164096296567403246344,0.025226166463364367650375972928418213492231394530301028005841232343945483779
5.9375,0.16085265740914985776549404211059760428735542178938058864125801444801899668,0.024987994705406231572497615102050409201263317214133619449333208416582578001
5.96875,0.1600754609790094510393543291653167934796495197703075841444175792681174006,0.024753121555132879508794970053587422313649545290399846106863358863947264563
6,0.15930555357626335769966304024411115259829048150968018605404279057325288348,0.024521487076024638484785227025254364016849890053616976913434758522904655488
6.03125,0.15854283491137378964464271203961899143268889023169901301258216961721760575,0.024293032677451101265906396137286386085958318801832975838851576337925713273
6.0625,0.15778720650520066886363424130022434883845393371548827957466573562114714061,0.02406770107868600358389297196156641861909850542886831251162669471571962552
6.09375,0.15703857164861479712238195824035253556946122376199539174868755042523531805,0.02384543627403886664741608584860831169023829637934520504973487594621776703
6.125,0.15629683536318372854065322771961270630787026661049778742486647475756954679,0.023626183499063921789609279171644716937760736584884136780788747702986229991
6.15625,0.15556190436289727641730318232336138102071416281015126257711265605049524125,0.023409889197808401646421884502424485916679393877442084974441458376841290764
6.1875,0.15483368701690074693172905923626588640817213397261189457681301841074097942,0.023196500991063780717040432097733531696184689025888905725275828478028548598
6.21875,0.154112093313205107833312837863039773683158995170005832538610294371795216,0.022985967645584980878721150842398798511371857605805808776365144176598957575
6.25,0.15339703482334437192618959332812549883950995657402835480438432441891659997,0.022778239044243927584139606278319981895909993160810834348652772282296962075
6.28125,0.15268842466795150497330944159625647707056254423255232081430417423556113626,0.02257326615708515306380718811811065297054917036866568976665867195361281832
6.3125,0.15198617748322515739769697179657350840589647840019710475547110091040698179,0.022371001013252396735922928177573151878971513602580511032545714503171183066
6.34375,0.15129020938826047057984952383459514143256358482916036090508950974012047269,0.02217139667375635288951741649338385421199556728840162931572361752825770092
6.375,0.15060043795321812328603770442066095414952326663116946120393435313725915786,0.021974407205054864112178441042901840268522629139104015451087766361437777409
6.40625,0.14991678216830666338269985742596050383888358430387615546233797960517147872,0.021779987653417958307152032040144750958599520839976645808694433475596105428
6.4375,0.14923916241355401599313001563715354278138815166687105175534414868169439722,0.021588094020051179787560520973228173324603781189011561159367342312137087019
6.46875,0.1485675004293448730601597090210554509511216608682205362833649164946879804,0.021398683236951673031438657971301655781399369430423027639424264250519238082
6.5,0.1479017192877014522519600798326678882536915398836444520856553408717773957,0.021211713143472443302554455301703763699220596470071849240698917077339868029
6.53125,0.14724174336428586658377321656702654719751928930724053685646352954238065783,0.021027142463571143455717060978633612074026911303613204570460735073250729005
6.5625,0.14658749831110307126274474928960583703832171341538193753784167968619367487,0.02084493078372062271928957410484537319020038219439064895867693578216750961
6.59375,0.14593891102988405227560997619460659200629128534334735977255506235254345834,0.020665038531459322855811564995233258741887272726436402937600335329107911667
6.625,0.14529590964612959325528591886440797313286532204636388799618260464422208802,0.02048742695456042152908175624752363548039354438168189970461717720610009108
6.65625,0.14465842348379560425661003440992774086191112383366697592621818018833594344,0.020312058100799403553854832972919609184195931734819259652925093973408251021
6.6875,0.14402638304060161926892974149029194147319636229338854080070116172161447,0.020138894798300489494111976126573276054045985903214176896521277560152637458
6.71875,0.14339971996394466957300650081510834868342279687211590034972014695950250019,0.019967900636443069254132468186847856928959808633983781205619090468401467449
6.75,0.14277836702740131834669516933246267761058897335646102855825317149140776381,0.019799039947309977248622620114075953573523809037206426480880975750900590604
6.78125,0.14216225810780119913111909962537469430142839814756249373785767899848899196,0.019632277787660106751877797233163559861590661183578418771985566964385984909
6.8125,0.14155132816285593773974240527206248234663339968357846051359330708261497301,0.019467579921408495355497404729445718162129971017459136461513794122022636771
6.84375,0.14094551320932785474207486934474464942688974869326680865605632641775062983,0.019304912802597622293249532338518859796528540687081207394650840812580704338
6.875,0.14034475030172334456087569533533736668410251416516456337674897941854037891,0.019144243558844242846752219945305544044593368246175331170356516693082038162
6.90625,0.13974897751149630823144657851368935739481875619828458179661422774259436818,0.018985539975246646198913342726619593551942740553362632092381715664575282724
6.9375,0.13915813390674748069602329317605693752092597396559984365609311757146191871,0.01882877047873776197434212488983968175211093266227288672450904271088955192
6.96875,0.13857215953240594082635777592114699688944559486999866140587402980983398385,0.01867390412287005826925363881544687517242711953531887745124028522965378991
7,0.13799099539087952383465157630972476708820784936862480655094874267713539193,0.018520910573018671153545885960632589607771073250312288583644854832634780426
7.03125,0.13741458342316127197013809208675095984076267736980750750660579273860454442,0.018369760091989683306701605422184621443158613523450634766288784497505358976
7.0625,0.13684286649037946100199104861223581433883733903934257328045479359215718032,0.018220423526020928467318787503198164500852297159789197591722563369499105713
7.09375,0.13627578835577912752939683046064354130666855329325021593981378390877960307,0.018072872291163139534295052548442927540497607590570271981354319717630002077
7.125,0.13571329366712339618266782844171832503094579697191825403009792198107421778,0.017927078360029682219404495736206481226552657750907751377035921280625171188
7.15625,0.13515532793950326680799583850816245517197059182060437611224454330008816448,0.017783014248903523844064850672141738191664827734878677512869306028371755148
7.1875,0.13460183753854487026343850529141964244842199915973122552297581784659804539,0.017640653005190478891576421865162796907441839839875343410574186318667917522
