x,Ci,Si
2.875,0.16127513435808953767029368185877792,1.8400137463203618091300911572110213
2.90625,0.15080339820484364327925591699470757,1.8426987300990217752766197293303551
2.9375,0.14036572389966659581793967053034939,1.8450300077943984761531995705166837
2.96875,0.12997147508343260666792574659320903,1.8470128130554148131227665556545877
3,0.11962978600800032762647228117667785,1.8486525279994682563977302511119732
3.03125,0.10934956133894427000133365160844809,1.849954678909541709750975578935239
3.0625,0.099139475915835587120747737411034441,1.8509249318509355677721976997373264
3.09375,0.089007974481994525430510129633635465,1.8515690882110371306982525754153525
3.125,0.078963271394839310660382605400607457,1.8518930801655926902969180524320222
3.15625,0.069013350327213212061884105561505435,1.8519029660749939729878144735335256
3.1875,0.059165963969378154345684322840788591,1.8516049258141341912649614249788376
3.21875,0.049428633740715141887269780460745275,1.8510052560394296817756013007219063
3.25,0.039808649519564973192924797024187176,1.8501103653966409706745364840066837
3.28125,0.030313069399073692192500697877707085,1.8489267696731620790290231010999087
3.3125,0.020948719476372729520583792731135256,1.8474610868984789403823647521138891
3.34375,0.011722193681920824869633693165793896,1.845720032396526928766019582741367
3.375,0.0026398536553609627097063979574439535,1.8437104137937036705504137873024453
3.40625,-0.0062921713262016794851879811898216915,1.8414391259863165220244832297909391
3.4375,-0.015067984362017531338105183734425211,1.838913146071264323394285785676207
3.46875,-0.023681920878523175333286304983764775,1.8361395282437702783208689839015513
3.5,-0.03212854851248111561669442340485853,1.8331253986659970479396064332855207
3.53125,-0.040402666922085573003083238167104348,1.8298779503103863837173552583920288
3.5625,-0.048499307522033734382284838998768383,1.8264044377815738511488022027106457
3.59375,-0.05641373313888812803114603128153743,1.8227121721207344152464235312136108
3.625,-0.064141437583366855477834110464089959,1.8188085155962168705526717813103336
3.65625,-0.071678145136495373089785938076386843,1.8147008764843243069428308923840404
3.6875,-0.079019809946837370424820652172884651,1.8103967038440940141618607282934843
3.71875,-0.0861626153362939352930624558509584,1.8059034822899234516342593083586889
3.75,-0.093102973012220443262483293394951204,1.8012287267658791567941121254722444
3.78125,-0.099837522183860203554942282475500727,1.7963799773255127485879782199784618
3.8125,-0.1063631285813335080211698912810197,1.7913647939209925188697778210265417
3.84375,-0.11267688337565097796648326259118227,1.7861907512053405114604073386672952
3.875,-0.1187761019984415421295808963487945,1.780865433351543487355316302944981
3.90625,-0.12465832286029851453518345703805977,1.7753964288922817879241743382614198
3.9375,-0.13032130596685253359075912639911212,1.7697913255839928612527372081142665
3.96875,-0.13576303143187799206350306154876837,1.7640577052989561375998973582859631
4,-0.14098169788693041163914489869403593,1.7582031389490530581055593033585016
4.03125,-0.14597572078719634101954997388247405,1.7522351814448204084334962700444319
4.0625,-0.15074373061341509665841337901860531,1.7461613666933767202073085156662385
4.09375,-0.1552845709699033050858420040238761,1.7399892026387604142986184446052632
4.125,-0.15959729657887900384702950523880229,1.7337261663481746097850694065760825
4.15625,-0.16368117117144224892117085334864586,1.727379699147587151335687285377767
4.1875,-0.16753566527572397280017883282107749,1.7209572018100854585839479305889964
4.21875,-0.17116045390286443200724579887894721,1.7144660298003343184144293076098965
4.25,-0.17455541413162715042397752371862115,1.7079134885784307716959096326142939
4.28125,-0.17772062259259396358474830943982486,1.7013068289663938384580367956782609
4.3125,-0.18065635285302174230009392406085988,1.6946532425804680303400586125496351
4.34375,-0.18336307270357175115995461338687527,1.6879598573323584686976885251210452
4.375,-0.18584144134824849582323564274001058,1.6812337330024520152002437007500142
4.40625,-0.18809230649900643845565713324077575,1.6744818568880131850025137598213746
4.4375,-0.19011670137660020896866295419682028,1.6677111395292758082586929125443676
4.46875,-0.19191584161936699734005758785342378,1.6609284105162814931395713170193496
4.5,-0.193491122101738757416130594907995,1.65414041437924398350392248685154
4.53125,-0.1948441136643867558262779768189946,1.6473538065651445593970302567487427
4.5625,-0.19597655975800192482185030892422227,1.6405751495031877625372776830176434
4.59375,-0.19689037300281148272475154234165417,1.6338109087616690072813414864146118
4.625,-0.19758763166602542252356858061854058,1.6270674492987261269909502796265116
4.65625,-0.19807057605949578539854167340431491,1.62035103180936567434844360007998
4.6875,-0.19834160485995717467166121519815921,1.6136678091710719113429126257477053
4.71875,-0.19840327135429876611014004714723636,1.6070238229902219609416765687812332
4.75,-0.19825827961239616853087943359423905,1.6004250002514446195906858115995257
4.78125,-0.19790948059010591717972071622869332,1.5938771500719729204574829458188496
4.8125,-0.19735986816509617175216477088120928,1.5873859605629517655726530059266494
4.84375,-0.19661257510825436934379327399109114,1.580956995799571885534076264169377
4.875,-0.1956708689934761763666662621083049,1.5745956929018101139056824550682633
4.90625,-0.19453814804870011728450687987570468,1.5683073592274635563964925458825905
4.9375,-0.19321793695110875537539210841089292,1.5620971696790717696440735081939039
4.96875,-0.19171388256947028408853354122896959,1.5559701641262266189510542812240528
5,-0.19002974965664387861845890011630081,1.549931244944674137274408400730639
5.03125,-0.18816941649531817723055938639997001,1.5439851746735165383571769918003527
5.0625,-0.18613687050009483145620418829944499,1.5381365737917256248388153982418851
5.09375,-0.18393620377906820420791820231310889,1.5323899186150812576391913372503172
5.125,-0.18157160865808802584994126538363448,1.5267495393145503964090461861585914
5.15625,-0.17904737317092416119243260282788596,1.521219618057023563206310639945156
5.1875,-0.17636787651858161649341840004283367,1.515804187269226503858446347806333
5.21875,-0.17353758450103954656105731351901581,1.510507128025525404939124861088747
5.25,-0.17056104492471033025904917679439424,1.5053321685602443502561406550803057
5.28125,-0.16744288298893379115223364747946142,1.5002828829050138505816999169528104
5.3125,-0.16418779665483737252654544875089161,1.4953626896515693353857554328332985
5.34375,-0.16080055199990555732742391184906232,1.490574850840318536784328498094314
5.375,-0.15728597856161107942983317388006601,1.4859224709748968048436849996906955
5.40625,-0.15364896467346652990106335700403241,1.481408496162829650606059954681361
5.4375,-0.14989445279685784850707431187568265,1.4770357133823222992371172295755318
5.46875,-0.14602743485202093581163618026833636,1.4728067498750968306823276209639086
5.5,-0.14205294755151925525189060760279414,1.4687240726650986688648407593545856
5.53125,-0.13797606773957384927920609362251415,1.464789988202795831964617165089405
5.5625,-0.133801907740587702115523258268746,1.4610066421346965543234818565034608
5.59375,-0.12953561072019387836444264450621064,1.4573760191976137130273490994709765
5.625,-0.12518234606214138752193866391381176,1.4538999432371080165334442539533876
5.65625,-0.12074730476431430668523119295827314,1.4505800773494462153864329602041877
5.6875,-0.11623569485715837625446973941904025,1.4474179241463157518313713646372299
5.71875,-0.11165273684776510643361048683015172,1.4444148261414433508290834694306242
5.75,-0.10700365919283643762711617191880762,1.441571966258172143513399574760883
5.78125,-0.10229369380372322865742645395079908,1.4388903684569600783989965173823889
5.8125,-0.097528071586698347853429591643838384,1.4363708984816716874907772167650248
5.84375,-0.092712018021589959739500811255533787,1.4340142647234458045784638661596914
5.875,-0.087850748781862782038456541160263164,1.4318210192008336509644629083357227
5.90625,-0.082949465399194683225303338226098996,1.4297915586548148779779671326815536
5.9375,-0.078013350975553050640348069916957142,1.4279261257572137528957890302625178
5.96875,-0.073047565945729935356613861153471481,1.4262248104309537610025268312129203
6,-0.068057243893247126204168304840617428,1.424687551280506535769031027917142
6.03125,-0.063047487422492076608594402009090796,1.4233141371308102843553046597024545
6.0625,-0.058023364089893060623422165727591418,1.4221042086728538082057822503851233
6.09375,-0.05298990239688712651680224786939856,1.4210572602140448882143439135066646
6.125,-0.047952087847377406640926257116148056,1.4201726415314062690186842608431456
6.15625,-0.042914859072317191507191227703801111,1.4194495598255687940309390143064482
6.1875,-0.037883104023996945724367065797841669,1.4188870817734594667389460833322029
6.21875,-0.032861656242547196683729660599382592,1.4184841356775123978159394418695625
6.25,-0.027855291197105027748232372228470071,1.4182395137091627930913059904956018
6.28125,-0.022868722704024821537707432380989847,1.4181518742443183940971308660777712
6.3125,-0.01790659942444499213394300097906172,1.4182197442884391485131415112346693
6.34375,-0.01297350144345178516964112115675487,1.4184415219887944083114436797104631
6.375,-0.008073936933008880356189540007230031,1.4188154792314076727693784470491875
6.40625,-0.0032123389007475715737057865571636156,1.4193397643201418538505657321993206
6.4375,0.0016069379733632043440804178796302398,1.4200124047353232828557295626444579
6.46875,0.0063796204105246961983180333793387022,1.420831309969250237820244525625852
6.5,0.011101519514930108680609290341093027,1.4217942744358816869599870000289276
6.53125,0.015768533662116104870941373458985383,1.4228989804519542485621776128639341
6.5625,0.020376651292140792192004585176302265,1.4241430012867300940262962370722572
6.59375,0.024921953605967083655126244727483876,1.4255238042775356981241566253370822
6.625,0.029400617163513571841378608228612947,1.4270387540082109966892854702536221
6.65625,0.033808916381919328097206918131095017,1.4286851155475506724458998869543676
6.6875,0.038143225932654267820173381387611723,1.4304600577447839779729852006475289
6.71875,0.04240002303619282795057245205922146,1.4323606565791067421243288453989542
6.75,0.046575889653055607961073478372382677,1.4343838985602490116621393394733524
6.78125,0.05066751457011125350943348313741511,1.4365266841770341702864772429571362
6.8125,0.054671695381119134976403445675936501,1.4387858313908603673275191552394069
6.84375,0.058585340360582213627392355596448408,1.4411580791710126905737285854630127
6.875,0.0624054702300688182352499979573744,1.443640091068694742280691882453464
6.90625,0.066129219816251796714181477336978261,1.4462284588266511323668921178804514
6.9375,0.069753839600003582642227589995790326,1.4489197060212378939564740964609744
6.96875,0.07327669715597604752333965608940403,1.4517102917337859573560751303061577
7,0.076695278482184518382915763031436847,1.4545966142480935906147684938361604
7.03125,0.080007189219205949078691753817303776,1.457575014770877127159611268879203
7.0625,0.0832101557586918650320869033378401,1.4606417811720053505614949247459051
7.09375,0.086302026240987277708607143344891695,1.4637931517413415880028470016802219
7.125,0.08928077144173721020086167841358118,1.4670253189590188700343829533865855
7.15625,0.092144485547452712192032007469861356,1.4703344332759774350865223021311292
7.1875,0.094891386820098195356253863435371583,1.4737166069016003811393976942924051
7.21875,0.097519818150851513357522106732599698,1.4771679175952923799990891624399048
7.25,0.10002824750327736908942284198887764,1.4806844124588580556876404675198971
7.28125,0.10241526824624328133925786434134139,1.4842621117265508693255044366420481
7.3125,0.10467959937699541004163404297174727,1.4878970125496801282669142740381542
7.34375,0.10682008563489895084075329776499797,1.4915850927726830247678137323371127
7.375,0.10883569750643449375002747070301381,1.4953223146975903846998613640718709
7.40625,0.11072553112212762609172694563946896,1.4991046288338390433267498791159384
7.4375,0.11248880804617407635051486634812761,1.5029279776304104344887591443151323
7.46875,0.1141248749596067737933670952967146,1.506788299187304051289230998044073
7.5,0.11563320323793427043740336817036675,1.5106815309433858781973276690164716
7.53125,0.11701338842426197001529255949983835,1.5146036133376856721257245359448435
7.5625,0.11826514959898846696223029281927492,1.5185504934412530473901892285263339
7.59375,0.11938832864724895228594428227889273,1.5225181285567206585557074462074397
7.625,0.12038288942535602887896529518544346,1.5265024897827633362681288647003404
7.65625,0.12124891682756533407734168940872354,1.5304995655406847727484874080116355
7.6875,0.12198661575456903108674664885088546,1.5345053650604082324562135857421444
7.71875,0.1225963099851944436950773402642606,1.5385159218231947345952394553153558
7.75,0.12307844095285781231040779058052406,1.5425272969584611710945767832781657
7.78125,0.1234335664283942871200010053817156,1.5465355825921218383003714137367964
7.8125,0.12366235911095479089396272362516093,1.5505369051439298231797093295676458
7.84375,0.12376560512872822605037380296670934,1.5545274285713495441657640039348591
7.875,0.12374420245131361605264152881505245,1.5585033575575484502230120928474187
7.90625,0.12359915921563110965968297659198126,1.5624609406411543752281246227159214
7.9375,0.12333159196732328930844615313199188,1.5663964732854852729384651888761269
7.96875,0.12294272381965886500317007859886454,1.5703063008850199639420761240302215
8,0.12243388253200955729229595826873503,1.5741868217069420520829714512066585
8.03125,0.12180649851002773378947140768384955,1.5780344897656542547646905982505633
8.0625,0.12106210272970712161042958212591537,1.58184581762822697893702920917649
8.09375,0.12020232458756163326686200035440401,1.5856173791488130010561435525768741
8.125,0.11922888967920797806771404099356685,1.5893458121301295124294295993800234
8.15625,0.11814361750868624891213709426086343,1.5930278209101795076844508493748316
8.1875,0.11694841913089904142479540142136299,1.5966601788724564592813495367627518
8.21875,0.11564529472959384653857409416245789,1.6002397308779493697985215147877827
8.25,0.11423633113335542869597571454795423,1.6037633956173395601300600939765849
8.28125,0.11272369927211463163142324544235198,1.6072281678818558689576506698243125
8.3125,0.11110965157671751603217414648327043,1.6106311207513312394242695162524093
8.34375,0.10939651932413390409906131834671974,1.6139694076980808847347735198900891
8.375,0.10758670993091726302166680813095838,1.6172402646053002867593125213029718
8.40625,0.10568270419755838257905581583008927,1.6204410116987601214272981326235019
8.4375,0.1036870535064034734727472348679296,1.6235690553906547521286790734965971
8.46875,0.10160237697583311666117007323722625,1.6266218900345411174510334665886775
8.5,0.099431358573421916042226851004641687,1.6295970995903855920113546688344001
8.53125,0.097176744190819735556190112891702729,1.632492359198817648257771082247366
8.5625,0.094841338683114027478182682581459301,1.6353054366637708220790119746468958
8.59375,0.09242800287544897375317144990812072,1.6380341938427735148825610820344865
8.625,0.089939650539690961204527694821790159,1.640676587944234478415922732466022
8.65625,0.087379245343941290918832772965144369,1.6432306727311503549157339246322395
8.6875,0.084749797777705980761993311135013795,1.6456945996307453131208485738281583
8.71875,0.082054362055539058585479053507117654,1.6480666187496355593209725544598657
8.75,0.079296033001979865083936600596021979,1.6503450797941942411343346823202879
8.78125,0.076477942920606594382226101755941939,1.6525284328958749295384726717559542
8.8125,0.073603258450027604234931459856896474,1.6546152293413343915196527142027912
8.84375,0.070675177409628935234773490997508746,1.6566041222072776816005111627649881
8.875,0.067696925637891000700973264804534978,1.658493866900030615892882475513699
8.90625,0.064671753826079559024705533170862454,1.6602833215999263781018039622907164
8.9375,0.061602934350105873256935991541861858,1.6619714476106742744916206039840695
8.96875,0.05849375810333841568638638617756309,1.663557309613959436203773764306359
9,0.055347531333133607085641648449793252,1.6650400758296024951066534278971085
9.03125,0.052167572483835912154315322142093938,1.666419018081687866866154765169476
9.0625,0.048957209048978167328207926826099352,1.6676935117711481961991649272445947
9.09375,0.045719774435391319311475155290146484,1.6688630357553706891563302522349266
9.125,0.04245860484190882904760262212564991,1.6699271721354684114716938610386808
9.15625,0.039177036155324874832462299733351762,1.6708856059519361071162218989721545
9.1875,0.035878400866237200152438425936053039,1.671738124789485624757645216539392
9.21875,0.03256602500737502864030992738222353,1.6724846182919305704262080576565077
9.25,0.029243225116979944060458673492229172,1.6731250775880632719388625199913899
9.28125,0.025913305229773042949482339627426661,1.6736595946295394852746785585692043
9.3125,0.022579553898005048606532167682976139,1.6740883614418574370088740903600956
9.34375,0.019245241245047466342490764518187696,1.6744116692895877231916690254640106
9.375,0.01591361605394230164772458981203326,1.6746299077570792180393946164411713
9.40625,0.012587902893285397170758673322074279,1.674743563745933431120377481433968
9.4375,0.0092712992827741145770917552798571655,1.6747532203906056363350980260555213
9.46875,0.0059669729007039384148457822640303906,1.6746595558935555282557905800061272
9.5,0.0026780588356506574192701246973857985,1.6744633422814330910714251880886553
9.53125,-5.923431154748680048745661841715316e-4,1.6741654440838467437054541379920169
9.5625,-0.0038411711008636659803433699580753336,1.673766816936320604358690753707601
9.59375,-0.0070654038166546030010508154025430302,1.6732685061091058530351500914718952
9.625,-0.010262063057161107376076715971020781,1.6726716449635676173609567941277956
9.65625,-0.013428216210506493255137423402532544,1.6719774533379235226351296958274269
9.6875,-0.01656097869775322229950961348784153,1.6711872358641629906214798279670848
9.71875,-0.019657516353670362116241823447251782,1.6703023802180275038348750698675229
9.75,-0.022715047747343778465515491266079723,1.6693243553039813354205353505322158
9.78125,-0.025730846440895174852038517081275519,1.6682547093771496433233828838154329
9.8125,-0.028702243184638910348349773351146908,1.6670950681042463071973309480596567
9.84375,-0.031626628047069525407272916106047006,1.6658471325655574150879432105603866
9.875,-0.034501452478138026202170549754963351,1.6645126772000878538100071853889294
9.90625,-0.037324231304341160104578807126067444,1.6630935476960179934272103803574514
9.9375,-0.040092544654215096959505557371986429,1.6615916588286549554561257388622285
9.96875,-0.042804039812893050867716229252216722,1.6600089922480983913499311869658266
10,-0.045456433004455372634532829952627853,1.6583475942188740493309718793896725
10.03125,-0.048047511100870450739463915261922325,1.6566095733138196524859002637345713
10.0625,-0.050575133256395314961091857840316705,1.654797098064536729864473906780183
10.09375,-0.053037232466376077552072432134930798,1.6529123945707490176976203821504532
10.125,-0.055431817049460207606355500202326203,1.6509577440709328642589410937954167
10.15625,-0.057756972052305050170235427536359695,1.6489354804766077157536395083948262
10.1875,-0.060010860575939907622477770741596421,1.6468479878726952202837892333557749
10.21875,-0.062191725023012331572552461704690423,1.6446976979863737527039851695074096
10.25,-0.064297888265222963527740264006207055,1.6424870876268712272859028283769306
10.28125,-0.066327754730327246286847207365873759,1.6402186760986529217385079808527287
10.3125,-0.068279811408156539814820760871063899,1.6378950225904726814116616790227577
10.34375,-0.070152628775185549637649924673712133,1.6355187235427653045161177105057545
10.375,-0.071944861637247447041400457110302242,1.6330924099958651279323348419182081
10.40625,-0.073655249890072563162972239708164848,1.6306187449215408405968698279460824
10.4375,-0.075282619197401008208948882331380666,1.62810042054033935141662610121532
10.46875,-0.076825881586493937560963041949980667,1.6255401556272321369526685644061409
10.5,-0.07828403596094239374817733785355702,1.6229406928080558984273077941336098
10.53125,-0.07965616853074663287104113820150018,1.6203047958492355775249191456783063
10.5625,-0.080941453159712532136418255216054424,1.6176352469432718274423690933009679
10.59375,-0.082139151630285008268026159382977233,1.6149348439924669230269807320474687
10.625,-0.083248613826011291762231145070059863,1.6122063978933528367936970183382311
10.65625,-0.084269277831899336914431242828543142,1.6094527298242728231418112012497768
10.6875,-0.085200669953008540517855686175095857,1.6066766685385533600066888459199447
10.71875,-0.086042404651681232084777261536599896,1.603881047665686716080911959803726
10.75,-0.086794184403894025039467972599757,1.6010687030229257649827793557432604
10.78125,-0.087455799475278022042583722254633385,1.5982424699396719794367877496592016
10.8125,-0.088027127617425989718156473496557628,1.5954051805970148344711678041215333
10.84375,-0.088508133685172900736521664772608202,1.5925596613847561563265183788259297
10.875,-0.088898869175603627556473924417004436,1.5897087302782263023569132726762121
10.90625,-0.089199471689608006219818839180813971,1.5868551942371704774649885578511749
10.9375,-0.089410164316868915514610742935540514,1.5840018466289530169126601357100194
10.96875,-0.089531254945233382739607550602257105,1.5811514646782951276160869965049581
11,-0.089563135495479979482467630511344244,1.5783068069457274157192757451897025
11.03125,-0.089506281082557857692490999609769401,1.5754706108369025742867885373856641
11.0625,-0.089361249104433647505696903644979174,1.5726455901448758997564152979057895
11.09375,-0.089128678259742044622896799430192553,1.5698344326274218891559293999316705
11.125,-0.088809287495494208683703991854044394,1.5670397976214140831979353533131754
11.15625,-0.088403874886155028469437061531760073,1.5642643136962526057420065414055268
11.1875,-0.087913316445455839705867214683683036,1.561510576348279551565950321015112
11.21875,-0.087338564872363262910751374236779272,1.5587811457380765369813088490009933
11.25,-0.086680648232677419751415511629025409,1.5560785444724913978328815162107348
11.28125,-0.085940668577783845810134252866183897,1.5534052554331922442721160669622685
11.3125,-0.085119800502132906052827557644744198,1.5507637196534969099415408665056118
11.34375,-0.084219289641068398730516405233724811,1.5481563342451743144756181340147422
11.375,-0.083240451110673267530608812031647127,1.5455854503768614431608524605138505
11.40625,-0.082184667891344895728241289165228312,1.5430533713056855878300329507075914
11.4375,-0.081053389156855296658729521704162976,1.5405623504636262411459340821102784
11.46875,-0.079848128550692610457765640439291034,1.5381145896000946457917361412506799
11.5,-0.078570462411519637761439542562610653,1.5357122369821515249913662203317432
11.53125,-0.077222027949622658658153489888580869,1.5333573856537250162744051616450515
11.5625,-0.075804521376259473063368126051635188,1.5310520717551313522466401739889291
11.59375,-0.074319695987849431978307026818467237,1.5287982729041404367747318239734253
11.625,-0.072769360206980184652741433685762066,1.526597906639767209512283872899404
11.65625,-0.071155375582235923097656819128180668,1.5244528289299076337274612017583147
11.6875,-0.069479654748880043038011391121430775,1.5223648327438753401011834530219925
11.71875,-0.06774415935245134137731688955308096,1.5203356466908314711781347264659895
11.75,-0.06595089793735711845970651516476043,1.5183669337250361565116564350733887
11.78125,-0.064101923802568834542700036739620042,1.5164602899187853666487341740863013
11.8125,-0.062199332826546271409489429926781679,1.5146172433038317046591377322042848
11.84375,-0.060245261263534461226724386589816613,1.5128392527820220568815372491966898
11.875,-0.058241883513393956669111933356885022,1.5111277071058190000951930499190876
11.90625,-0.056191409867139321867989021712611617,1.509483923929306510728611030899148
11.9375,-0.054096084230373017586329714050936299,1.5079091489302139033763407708535342
11.96875,-0.051958181826812132672291770691891511,1.5064045550034251012379163117247522
12,-0.04978000688411367559592120873699061,1.5049712415263733705271485321181626
12.03125,-0.047563890304210384827313538199006151,1.5036102336966545947626117808821273
12.0625,-0.045312187320373246861967079171308645,1.5023224819421250833535501960977786
12.09375,-0.043027275143219129520090248010752299,1.5011088614036828620740217880724135
12.125,-0.040711550597882151199695798714619293,1.4999701714908644406756512283754581
12.15625,-0.038367427754565621275327214246750069,1.4989071355103222545464159966189954
12.1875,-0.035997335554687611788828354567808675,1.4979204003671813921646709234285853
12.21875,-0.033603715434827466702758799857478884,1.4970105363392079069223685355522283
12.25,-0.031189018950672834736632108662016578,1.4961780369236550290592403478704563
12.28125,-0.028755705403157139349285021108252373,1.4954233187565879988318361836986063
12.3125,-0.026306239468965790630207070751839708,1.4947467216044230929701489142070753
12.34375,-0.02384308883757591625685488754997955,1.4941485084273517696940959094820079
12.375,-0.02136872185697896145692017696234012,1.4936288655142567691792363050211255
12.40625,-0.018885605190218201910012121400993094,1.4931879026886635317973546256398839
