,i,p_i,q_i
f(x),12,1.0390906144687155840358484459250220407120504549903344035036990265e12,-8.7194686814420293087190526071568465756244792097893908113616000395e11
relative error=2.1687119214e0

,i,p_i,q_i
f(x),0,-1.0000000000000000000000000000000000000000000000000000000000000000e0,1.0000000000000000000000000000000000000000000000000000000000000000e0
f(x),1,1.2185922313888839474755025054550604251295584673712620031700189486e2,-1.2285922313888839474755025054550604251295584673712620031700189486e2
f(x),2,-5.6403649608260084380061306438933745807440693218118047103181986295e3,5.7602241839648968327536808944388806232570251685489309106352005244e3
f(x),3,1.2269341467631703842029510852309137587668722130715714610698652673e5,-1.2809806119086527006880613866589373837240537893549469841667072157e5
f(x),4,-1.2245613362610247079960247418938305625206474638787096926721651853e6,1.3369048948008008366982879911334992375759501933161402389610513299e6
f(x),5,4.0614345137273376025105383149441315220489659452407833448379139859e6,-5.0806661345042252118011296739189240635916214638232396301647036234e6
f(x),6,3.1853807125299464624524940580669199031312543925889634232277445557e6,-8.0593928214135537499863923289555719207898972417387234683843690530e5
f(x),7,1.0332950209336444119374354146917549804821242952921200001825857189e7,-4.8308744181894589543694751104282197247932892449654914207134773811e6
f(x),8,5.8329812606045111590168450095389836543066943553430735652702182241e7,-3.7453994298091947975358647574840779107096731449289365298618688898e7
f(x),9,4.3638765603645174407870679941703988267264866637672036479187036619e8,-3.2482449039804798218793642369328612052576951798884235570915793385e8
f(x),10,3.4119361180542809501802992973867379784994950595247744971982182618e9,-2.9409910960496086728677580866554225142026636783321932288488705268e9
f(x),11,6.4169187910897053923611920753898736672578616501877424780099565235e10,-2.6330483145258467505238316385527076662603224160247097431795919427e10
f(x),12,-1.0023483154018069953169926527235107828535190229096925039991467442e12,-2.1849888735515874638887759119731712345457081971344680266309929521e11
f(x),13,2.3548334203882715776366533545529019434411059788104226129549039933e13,-1.5083654531645178031673650611896260887548131854731326110269255969e12
f(x),14,-1.2032183541318805448233768399774979319271489389892170682159397580e14,-6.6286013604482506677591679965344372994434108687349739594060130890e12
relative error=6.7922083808e2

,i,p_i,q_i
f(x),0,-1.0000000000000000000000000000000000000000000000000000000000000000e0,1.0000000000000000000000000000000000000000000000000000000000000000e0
f(x),1,1.8772868123096656502541168251731756521136789342695837763627211241e2,-1.8872868123096656502541168251731756521136789342695837763627211241e2
f(x),2,-1.4500219565241503626601683495475666637970961542684944151036317129e4,1.4685948246472470191627095177992984203182329436111902528672589241e4
f(x),3,5.9548197355871907354487832935560754912305910902740292586652093750e5,-6.0961473576149864404142918948604858063060733478323395326228471040e5
f(x),4,-1.3976416834426313562806242053283803232830984841011649809898974756e7,1.4544356198304397361618120309108597989199792970101098514484513236e7
f(x),5,1.8592505787267920068801893472008717639595628385358462646301078847e8,-1.9881854845453584560388711546859280789077561798157216380576901591e8
f(x),6,-1.2727064453999615250884009658873361042029109826941253373757767686e9,1.4348577714210315911828434909199247311934216123264821297630565136e9
f(x),7,3.1818198672969759688992517766257902427266671400218125901313244663e9,-4.1721647450707114522532255095122564469529695549866877600217562235e9
f(x),8,1.7851411292509978746908344459898188169945875300328272192667896453e9,-1.2993058851051463538164888873833761922795026125006208906945529463e8
f(x),9,3.9737304658129206069923000445817236695033210226842214440605521271e9,-8.4644589696098610154836783181522182446888783243733760636666802528e8
f(x),10,1.5077884977919913309961350967334525502188769189850721180172083550e10,-6.0222462764180501709657959343178811600770421315864880632893888795e9
f(x),11,1.3319676367703415861576758400449343021486327564049471775092012249e11,-4.4456967874575483712259716775909237339618149519808854038423795245e10
f(x),12,-3.0886807518625187921101250428577110812345516129516292738731205309e12,-3.2785763518829909162531576598697351304067255772472319055063679341e11
f(x),13,1.3527130547780696722781730732762494528057249336079355908943906143e14,-2.3113953162143561389801218164586492808021175843030607373249869459e12
f(x),14,-2.5838675422689754894917486705644855800901675318609339542494888507e15,-1.4617238603011972709148886394498693273510982011328303599470685073e13
f(x),15,2.6476859554193250256902970416342994224110758335600213880747809980e16,-7.4062888390503591414970680191409197242711663018979807510350759962e13
f(x),16,-1.0550271531423545102892575886573464645540588689689048057059057504e17,-2.2762369348902931843421841503265292490510006368720764536832767466e14
relative error=7.7940960391e1

,i,p_i,q_i
f(x),0,-1.0000000000000000000000000000000000000000000000000000000000000000e0,1.0000000000000000000000000000000000000000000000000000000000000000e0
f(x),1,2.6066156014773593084306272827827909718558467987008785597758046579e2,-2.6166156014773593084306272827827909718558467987008785597758046579e2
f(x),2,-2.9121658559975531077800202980777042919198699045897761084630993451e4,2.9380320120123267008643265709055322016384283725767848940608573917e4
f(x),3,1.8269193172956304318608031949342643176129517993676171747698538909e6,-1.8555276527353104910769172724584848023377793290537747601425297234e6
f(x),4,-7.0761176687385638689397161409372755772624909707242228456979342808e7,7.2531893980042499946549108700171692237176948785957010812427755356e7
f(x),5,1.7495092552453789266304922440391250879671117477900009694599915220e9,-1.8168383934580066083238331059224312871675881777649608617904451914e9
f(x),6,-2.7485716339750312704284633982642693525192547784806133622536412558e10,2.9107112087004450203459324667058963396879635517883813116998249825e10
f(x),7,2.6244742074127765709375146314378193187862340083713055636720846232e11,-2.8692786127948198050701533428809878026751914426798017681694888362e11
f(x),8,-1.3553751860754352114769373451438860324660381402092693725516750458e12,1.5742123091975012011020232318397453868999191207305221823083439810e12
f(x),9,2.6505610473197907096209690735531405769948077434627081416761138305e12,-3.6412139708026256134930804011864160557105468492368289978581973405e12
f(x),10,1.2539692737535212535051774081413653798860398007920511913150500974e12,-3.8017633530416385145557397466728410858113263420261687766500574188e10
f(x),11,2.3335537483881398885620872346046596484843903898133974077500085998e12,-2.2681278238809998677312417294974946181165027788768184021770847756e11
f(x),12,-8.8514781665437642230646377810469645193956632083128003965600796406e11,-1.4103962716014250173408608896112673275866796756840527143128926957e12
f(x),13,4.6913000163520079305918835064823512012041884453325256500465319221e14,-8.8709322702241027928871754157581756335264047331084663630107773062e12
f(x),14,-1.5410311682317037359275864376022470356036842554110385878003559757e16,-5.4635971446986308385632186358075494796991833970278201285913001410e13
f(x),15,3.3732214101925572319780501469768927570400555287904406747055859326e17,-3.1568332041281199485513391975318219775127057811392551699333587589e14
f(x),16,-4.3745147245399364355888362783275525132365491115363239703873027305e18,-1.6039618011727186441154315847050817173204517080323687365118406313e15
f(x),17,3.1181711283141481549118521066699022121369027291176801594279285786e19,-6.3826894414620619742426157591966327625960253839417715806181721160e15
f(x),18,-9.2535568934998302896703793848725479856349761684003485169288094160e19,-1.4985804273708905952857865587356095655060271710228822458356443609e16
relative error=8.4499011376e1

,i,p_i,q_i
f(x),0,-1.0000000000000000000000000000000000000000000000000000000000000000e0,1.0000000000000000000000000000000000000000000000000000000000000000e0
f(x),1,3.4125199072141068909225318054663517066745937742937317369648096740e2,-3.4225199072141068909225318054663517066745937742937317369648096740e2
f(x),2,-5.1197887275401702745120278944204072204194084863830007034321420319e4,5.1537139266123113434212532124750707374861544241259380208017901286e4
f(x),3,4.4516065830032352747767940289718710278193155114516810638575682083e6,-4.5021299662971941561437298015549818296821746775606523245444966667e6
f(x),4,-2.4885878000513427657385269846132038743775449223045152448723884519e8,2.5321067682951247972865198995784822340253075924719498052241734240e8
f(x),5,9.3745722188522729219695581855089121070621214288166779779535311826e9,-9.6149226497020121995454981990038983330743614744905298879496868176e9
f(x),6,-2.4226616120801481048968220933200098522157335071358246579208389843e11,2.5117647471106997660334546248748692834681605071027156474372371648e11
f(x),7,4.2819852529045951420569617644929848101949536030584859207621537592e12,-4.5073116552093253095657048744175978325615385552528138457987233459e12
f(x),8,-5.0493082220908638430645965216396544976173820649642650618455052373e13,5.4355788005565563321070143178413789952355480631205499207340639193e13
f(x),9,3.7519529094513789210624322469391736150566901232116390288094365659e14,-4.1871439857534689471036784802146699446925405959661307486996720996e14
f(x),10,-1.5496653189999476218457935512216618133392144680873058769125464338e15,1.8497510790142490976195205740132388456298761299590845850961232204e15
f(x),11,2.4677817738266116409451475084276808464725354170778871983698002051e15,-3.5368217485188127469924261480324071309794728824705231546833734236e15
f(x),12,1.006112927541958909433001238019581
