x,y
-122.78125,-3.8384305020309951926998088639072649e-56
-122.765625,-3.8993692700795535944263478226894207e-56
-122.75,-3.961275562714878920809726926543434e-56
-122.734375,-4.0241647423399951798295278550859897e-56
-122.71875,-4.0880524152993570263429567437059213e-56
-122.703125,-4.1529544357526901355397163168333922e-56
-122.6875,-4.2188869096103532447560112094078186e-56
-122.671875,-4.2858661985311989775982384081007715e-56
-122.65625,-4.3539089239839260843927818372490766e-56
-122.640625,-4.4230319713729314995764052767865907e-56
-122.625,-4.4932524942296866336884122286199754e-56
-122.609375,-4.5645879184706785890996264284935627e-56
-122.59375,-4.6370559467229735185561625795500037e-56
-122.578125,-4.7106745627184761381339367549662307e-56
-122.5625,-4.7854620357579764654641762615154815e-56
-122.546875,-4.8614369252460921843383657955653918e-56
-122.53125,-4.9386180852982326423379693419952026e-56
-122.515625,-5.0170246694207283733331466633718472e-56
-122.5,-5.0966761352652882059982695631256976e-56
-122.484375,-5.177592249458964477413649422338543e-56
-122.46875,-5.2597930925108256219475311793765885e-56
-122.453125,-5.3432990637965544545979509293368826e-56
-122.4375,-5.4281308866222098195523566391462963e-56
-122.421875,-5.5143096133684089337009928348914899e-56
-122.40625,-5.6018566307162077261013604608168638e-56
-122.390625,-5.6907936649559767628965770156075018e-56
-122.375,-5.7811427873805909579799914759018705e-56
-122.359375,-5.8729264197642722078918350082160463e-56
-122.34375,-5.9661673399284453602322354905237212e-56
-122.328125,-6.0608886873959895335624491230396131e-56
-122.3125,-6.157113969135288758710470831924478e-56
-122.296875,-6.2548670653955082120513627189310709e-56
-122.28125,-6.3541722356345449662364084830172971e-56
-122.265625,-6.4550541245411251986262961132784182e-56
-122.25,-6.5575377681525431780590967927780717e-56
-122.234375,-6.6616486000695611023618220492749245e-56
-122.21875,-6.7674124577700129880950557600882489e-56
-122.203125,-6.8748555890226803263975656517118704e-56
-122.1875,-6.9840046584030321205611238225857372e-56
-122.171875,-7.0948867539124472183009744606783591e-56
-122.15625,-7.2075293937025625508787268830068522e-56
-122.140625,-7.3219605329064169986660130770510264e-56
-122.125,-7.4382085705780871248945494738830628e-56
-122.109375,-7.5563023567425379628098413381461795e-56
-122.09375,-7.6762711995574394129249009406577817e-56
-122.078125,-7.7981448725887266133565942349986379e-56
-122.0625,-7.9219536222017108942281920165253188e-56
-122.046875,-8.0477281750695766238547342004278675e-56
-122.03125,-8.1754997458011284070217641591939638e-56
-122.015625,-8.3053000446896827113649602792218335e-56
-122,-8.4371612855850280840153519572946936e-56
-121.984375,-8.5711161938904086847662149689602482e-56
-121.96875,-8.7071980146865169116362014722965585e-56
-121.953125,-8.8454405209845124375622117838298706e-56
-121.9375,-8.9858780221101170208909481251197976e-56
-121.921875,-9.1285453722208670053104923914622886e-56
