x=-1
derivative degree,df
21,-1.98721706614276614447294704213644095359138185088692847098697387520434988246292741174748224357227380568438646631076678373580081763e16
22,-3.67116660618205497122845304848464437289998688966196720664368089981763036055972553235025395539942290827541544672479674801338569918e17
23,-7.11724741099095388670561496656451409712277739928783325821894274834817990159872899361343701342055909650879460770385788291278260589e18
24,-1.44491493267710588355695557190805202325430210624666802363538036567570035173375479091903470920041282849884009896550141205027515619e20
25,-3.06581591156099384822857296839037641507375576520771423096425961836213720205906568746324427519459566470513116790722760288063703085e21
26,-6.78646394408131104029300677675552132338428453581170198126173426523638807695514578528734639276390409036161740467514005507512664400e22
27,-1.56464400995717264251523735667062689606030060405912231681155520357175258491812286878799220507928130058909993075819369111138291986e24
28,-3.75142986142644012553354329644797467684005655495126551732477752864544897243508747196802723186253140396443828904516905089134079057e25
29,-9.34050310748112353151450169842732243601314573326482950812810225731389629368424317138211950053811744005706318403835208145498479617e26
30,-2.41191373915425723844647294109898593039666056622228493027290721536255447700649890569776512542036592953467150464870377532646720206e28
31,-6.45113250971987289179731104290504651747978305725577130607941299582402686022108349625480973987517300449757712474638004386254776156e29
32,-1.78522267537623973055260979274426405443915011842900238651243531805235081531593486961855299032558519086012800643765941317955229389e31
x=-0.96875
derivative degree,df
0,-6.81159388756311310224247159838074614454757754694115435076891781471658657111528684014921358156695901969665382252718529855378989882e-1
1,-1.39202395498654996376020073012597712702227979697718269671625984085550920259065153273936038041624491643715973147453871311394012006e-1
2,-1.37074038526698744041901365071402098785830459471034355639335148026531567264289167801764925200763135002008837742981396896012322285e-1
3,-2.44014151141000451772958667930326265252311066176048789831528702029940656481459854782431485964783681152503441911775884330895713382e-1
4,-6.35463938235940620342666627355691075625301872347386788390817136186660982417989636304749743214630305947690799278258944693919626292e-1
5,-2.19036426349001229626635205196080231318848607763461167126120933238228158069145735906595252966118386553616060550730891290894739455e0
6,-9.42491541655502914164256400363679430103822631479036064729770830533435090536303373337954546867981318466557733421081272571558866382e0
7,-4.87190564860427105939343677770092401271535817664872971605192193649278170080943896777070815887410261698982695486525296801200522111e1
8,-2.94443341528377957352980788873816516896662106617456767986358697589665792696968247337839967210643063841226035733182878105539936525e2
9,-2.03904236372083063078040793728201554896732800490271484195202113491191472791433059942021110563222207550202012902489070752133545840e3
10,-1.59295961528628337484169194090748296957211673529641367386984407852843659868619621121165677804798027153007417184733087160613400596e4
11,-1.38660549457321121652582881676811721057503178585595615227147086594773342552653512588556723106447869060268338993975818957191268020e5
12,-1.33132984403644687553210019916788346756719948190098749723840354821267218059183369383128885950505254918892898667961129594701004750e6
13,-1.39818067452143659609437374471461374557310573356903048511629459883043082441655419567099184084729202421883216191074382952347330178e7
14,-1.59483823344945740762447031319981445484337016430570066951113475113016940271972472571771166605616687602742679198036684217448460537e8
15,-1.96391622113181179356100294422704699067695982742006198860981024321619668913340608979243581514838101926862868242983586813369244505e9
16,-2.59725938647255285252795312811902421079682304883680501353765015421410870620138607401201089367230789061975450761191655228290016934e10
17,-3.67210387950211585742238305682538532708369966464682063442281467748819258084103851459005631131905557670656425751207071900849011062e11
18,-5.52814808557867719642943464632198134354187963469550038034432978733155764449921185886682510706193022836735424128190655601932222977e12
19,-8.83006483322012804825289832002639599155334434489980252345751842972556293215529536442546004145072894151807413172509185471437036575e13
20,-1.49171977046212746345601994153913707548918037602358628904742389459286782977999673113588362210249468557876266832298977066123127530e15
21,-2.65772124532450947850269497465664375696235490003388485252967890974616228883723464120613917061688225041187975315304453542840310066e16
22,-4.98092455873349681016134346549296024976099873287434297188274237106936054979966806806703074348288492316669315447387327284276988690e17
23,-9.79651628604450545059974792292335629856321893302557921982578961653365563969833470867426551640385953494937921205192989222234013593e18
24,-2.01774833684259206757276110854383013565823528060247462476004276937600725641091571224101206282916288785419792862573437035786690964e20
25,-4.34356925414969310544430529019169021995512512590153974304303347434733723065584868655231836309555359770850244235839729455558634332e21
26,-9.75507299569968052774236877490499576663107651571990234788478352876946112228727727309427188999907944106834115813984893762504212197e22
27,-2.28191102355186911355181213822042561117215284395110569293617852179551300486558359925127455505675686947688353083985574494061709131e24
28,-5.55118431864599356607967058266836727482026825004239529604410289612868236119252021833297875230379221013021492236223632270567074989e25
29,-1.40240616850260863970560017934513916047412360944249256800522538884550807749538942919870081001672022319336617695323465873956848381e27
30,-3.67441966990116836323835609499925654862411032359485210992724514130201455077918480784634222680816440224647166197941049484718265180e28
31,-9.97228699335722599306153650196634775767593200128866709821794874845700051621220079882083440542789215138550169710714441894789611266e29
32,-2.80021311759682448033348930204438294494197360812867109311735992243083125965326719649775804266148321815353065575440354757723382028e31
x=-0.953125
derivative degree,df
0,-6.83351315592099512125907754493668744080700838042991539370004942790556202626461313042894278684448948776447459399615915201691771319e-1
1,-1.41374373765383724539244017876935301076668707558295846741069999836073336750340824807829419348720593439647335340303553278770258221e-1
2,-1.40965747307078953716740757006755817624161399887770519191966728148580646475327837461753737308674658449245072919217659993123976280e-1
3,-2.54216769148123679589641328024019556211246655967508143691585566642115462257980583409371353031234171626043034235589311340604227342e-1
4,-6.70870604376412441400097044186575543455730769495947695674151924718669469812705574030380759148676311365476400565810711617815342946e-1
5,-2.34376810986882298642505839070347690448388583155067886569761520495208058690008912189207934953361895315314225363731021924411742126e0
6,-1.02234305183650576017567288685984940132773295374344939113498386355405878824647517640927769610747993046564860523793995552540488256e1
7,-5.35791229900823992159235130816620126444096748834624807294416649712661684006767033830683292604465524050538720018501966185923098796e1
8,-3.28339485465847991493414194778210873533630813813531130570400455911134616966390943468646686061215233996569796251619377129271440008e2
9,-2.30575107977997181564796698879091648781359602261798282661422861554189314095502212305011430151984117105791962891623989818464766383e3
10,-1.82679843479171623139322606528799876770446056358241771424650721045331170090163863931501941539653667403557464560682808784716938370e4
11,-1.61275825564884142381097348877640489610423333124803268373358385500682023571625805520477775659869544136360800796438771497156837016e5
12,-1.57057990830218338921953836666207992482217849880661183325403077474033310639777690974231382135082169519729232916622293037150572365e6
13,-1.67309470175838038958750862958137122848695093878435747801412222679194734218321635744260229611139809369710978806891156312879167874e7
14,-1.93588409027858883302451530800580383971117918605026249675489268813201274367293408840146333872999154188889033912498937774201707627e8
15,-2.41830962379553694725415155412392729666085619744751558244099009610380971806665816045287393898852760426854173239120456537750903613e9
16,-3.24451405009026128504553269068640163341970487241863262381655422195052072087984946863000754855287932693207788307373828288825661734e10
17,-4.65385077837236872308659854192587233756523894633203187018278380338500291688652573042614733956105917540175305301334207145845841007e11
18,-7.10815509087626308166728868662436210317275491891433119428115913764310292316934888126424753441997454971301855914870876111629452910e12
19,-1.15195725318967842682719942347692488231364273686364052657001029172284425338896576036872336049058338252574370642190002073246156775e14
20,-1.97455637751357748587017207166996962389566712329507774339343328587416541766863265888840073846877136845565180203607707572126448022e15
21,-3.56956490828258639612097069873450203825854665176046977951563403972790864087268713869709446457288470623802566960889140840368297989e16
22,-6.78816475238337771503971140881325401227371536245772812853873150303853780532347927059187813903521479527146382320651176775890811815e17
23,-1.35476181123711447950926055951437462544486352894764763859000300064700781633489551762644163195979271492376038189302673082140273219e19
24,-2.83151490809338782013751242735428156507750991225727287447486002867945862982002579921231648385670203642474262332762349311553847334e20
25,-6.18543606055213810922823556956345986766856746467884018760970412745057578026271737354423187330804614678097988147020440366471389271e21
26,-1.40973163167378651714431750447342337233468106827080557106153831159381134219576260961588701210258878514110307056358058846919066667e23
27,-3.34654862647655974080085994578636329700510192663519550294823122053204646126652186268326222420147500239820722995051462537542879256e24
28,-8.26202155266382539407337769673447861240385818419857241158282999483229670542064201248523096650740181579617303678790780989106131866e25
29,-2.11829314843044572969527796961161496699243719747154285793795755961865953064140703910950299267821828992305679245063757799435167608e27
30,-5.63276374851091803535790060961920491479363342596820446398784684724058015271399570622812965264711801569578230370407727700038793280e28
31,-1.55151754721572961613672782419091513896865190478700226552447533025478577095530012584760732298600417945191436382920059999366011048e30
32,-4.42171191760346470775901474857044467836150357396042043553583287476040725331947184585774492631081560430518835624490535889995190937e31
x=-0.9375
derivative degree,df
0,-6.85577661226202504269447883186969205088441805282540846848019346550065453518327370880340060886039769310270407037789706353700319082e-1
1,-1.43608428316806072729628268839805034513262668209296985029499787344342271496008687559088074346712991542790068353649578367529786177e-1
2,-1.45021293649709805585406862518066943690897363459306471756443787476761735178229379920617452767859302673678428370550636057889623227e-1
3,-2.64991862390059585813040677677278988700147298366423074003762782151476795730905523878360955572149096324001227999904719488257693296e-1
4,-7.08774856851853482703923249200479895100014506257688293790809688335224287127073080400811955905982946523631829615231415315656285121e-1
5,-2.51026425613292735783794968864435393028185478938467085801811003318341894579333474718531542940449003155271761266730070702482808565e0
6,-1.11021974289488059795634576732593182887336339434333506089953642906755120365783710117406461501513380531774693790878804497136933893e1
7,-5.90029187462496426453089098583518610572085892588881525706558976187239377036632823834706635848178395823041823240051944354186066898e1
8,-3.66703395505251725746545455805929259000300648579599948607131272887428321173818887423709719227601112837387287380486959258671114827e2
9,-2.61191697803767392646816147106289777832149816128455138683314334075671018593270039660711426493768665880301519808236069534802663514e3
10,-2.09907777801768481706461584101294455497080071771830088401232152515006392899232364371977078260672222829957785167252338017520356681e4
11,-1.87987836240109220745858349859188640488883868802826367269494767877184937924711893648931183416143610353165551674105281637158230507e5
12,-1.85725421217096755950411792247389386227665470552087676333174559495418333132950778344463451329839078250794760423167752167317045050e6
13,-2.00728111683746146218417416291206430038858832476850755364770056301054986758566322946951244497219666005573597904431939424575163419e7
14,-2.35649558114394106873181550446098976307818303856137913459462207081495522099401339650876568158232532139236095848444241636979331265e8
15,-2.98689605886484698479609651712214349263408745320098830745748756985367612912534358233591789493884828780504929825924694099597793996e9
16,-4.06629117802623652642597268795367083961987860475655464281882198782596604706108125209055489407298311053512200309608312695302002127e10
17,-5.91861575021206029821966825895410017079201613012779705323852932080687481873568250821185636555490990742758322606378713834241972699e11
18,-9.17361471261241202610299782295333360896843075233672371983891892991592679450677634269809471152430062826409558580756435622082641350e12
19,-1.50873102748068162339458123789401217932715708469744312934305683411772493613115756508036734170180879479023975519497467678957163921e14
20,-2.62453180476107420112559964764112867519717040304787254418379719769810922369957784914110252932318526963425881420577444896485096981e15
21,-4.81524687070715555393050410004504967068203840672700343197465027141770316314761597891193136571640859910665311221849043717935341108e16
22,-9.29372847436137822675985864178568218613563943062197006000777671245876504879907779540691103972458889452300817640270764449252013125e17
23,-1.88255445509194057661069102782027936780593687916814975857006796439686346991815474036814874367254152059297712497419744952173853483e19
24,-3.99358087834327413735320916490448856708000168568251293438397707476677609088751144846633018308434506677582236824319952805424669708e20
25,-8.85491596164058212547938502172987509276779509762901463952642833058466379786583955110236929171152422585341313945782026981714725058e21
26,-2.04848124179370314555584959891433887448421507177972790816197905000924266239090400509947241305649816919129554958739432120947847990e23
27,-4.93610697991742291572212972328683236353394054653309663894466435213195722715659186970801196992781393776454300228413416275541913230e24
28,-1.23701689510314779530629755775300559097837508424220868499773575849962286831121899724658581577180595945383735571929482789226372343e26
29,-3.21948828133267903033165382289288500421463000835997877710401472727524477620353315323648496929735830868286943837287982138885428836e27
30,-8.69046503568948434490732388914653836423189742386817284883564589218168640912442676820543409146923168166849399488450457026914489352e28
31,-2.43000811446294549587361471378314735546880950483419616312789131730700814517826399977861833895678259338211925327523811244210387514e30
32,-7.03039223198979736933728626718283518326872476509382820535337386268392642820745406678649305629127565273278012976105348204379714245e31
x=-0.921875
derivative degree,df
0,-6.87839415970547079971229903815340513939396837882365786218277871355531810068934930363181166600202882328893731347230250017285548489e-1
1,-1.45907190618135159568105561444500376644931089889388127484512803268216202585132612714315601084364844486372550403313219119251800536e-1
2,-1.49249935888914499190379578363420908435892683593085650827853450849608623455660461966292179849300119214107892748512715431578523628e-1
3,-2.76380106292682671511286228580311704179736622115332058527894315023834422591381018854105956402556649439423019598211365902516522812e-1
4,-7.49391429030756747080768956671361926278388501581691329863346229121891437641477325707872832674025309606031767004943733012325199568e-1
5,-2.69117839299091749763384397215418158562014974690288215568555772803277486315193885426752460162074544552124416046536427800900359443e0
6,-1.20705958731373763988785550009638989006402481634198754793344142169627456122040555926941817631390709177733744640600898418513120905e1
7,-6.50653241034761056669120675321719593084100148868605950431904709753153148016933104450171382801235242170141624824289041288657802322e1
8,-4.10201241765202012031354245787428642516631019970317185641582391849564294610833354885457655483662511558137622767593622508241522885e2
9,-2.96407816769969155078180079257959357718425007862352743226865857604897782602717776577303830583611839908080292409044627656957798059e3
10,-2.41681745458903086130547205805166763049535049812655258899844942265810397969304651736511413530686193865452428353504707278778302089e4
11,-2.19615295603533916658283197107723965481698323212910512275373378800736075167762508358454809370143604375883670064136968497172453046e5
12,-2.20166249258514406777069082074237255904460595021773417336749128665944419080171519147572005269489148064960207807733615268751823304e6
13,-2.41468439051166155443335408694175372684752209116972732586755890285441283539337548484914161045468242476260326356231867675914761505e7
14,-2.87683847987230538809161390737890684121779419073175359569701594104353762652657706487291914782221970975572704354414388780870843094e8
15,-3.70073129332151095547913621522341288766644255864316954371024478505350406828006690192991089137431133523323625045222948983077842678e9
16,-5.11334089171344011960057133142308890251995337484271321754474997565557475542140202373950770568571911775554767654576135236222451670e10
17,-7.55412264233879858202247056044463033800531417544911493421189142949371944286330805528333613728179069161136932182995724580106279108e11
18,-1.18844615933710030964050493207622570653272285631149287659213984894072948314902226587480385603880880816184384723191875805889210498e13
19,-1.98400320278617564175476071118055426149104585872655162799218055520215614118975338289024685099506701639013765748793726300006828239e14
20,-3.50339683512916015767713377268129779916084060043695650449383411037796769840540095778259856196682919890305803667261784277697413565e15
21,-6.52495514830830877586047556705067638591810738469808436870194121166946986466213119573202733961787365516304671288061569512498436935e16
22,-1.27845126005273462084034662839595370556345003762705965769377086844956559208885261610482608846287717014849166687697364714624766114e18
23,-2.62899641826074364658382977328369684835069844284885171841950932795810589022670691335755863638603976166346577666563560072237298479e19
24,-5.66194392144077148227133431694262259450524719591818339378798304003638819659909627636879218349687375663300002258897417557295626177e20
25,-1.27455900743741957322929335033831693626893078921790763151739094049986447359652494703440510191787035519087898886208727103424398541e22
26,-2.99358206344879453523650717024569167340141263784773699045307985111810103450841370318884240013420815742866053818273279033956429501e23
27,-7.32382853879355286500479420809450472423492057646595910877045857943233146101926683864406198125906453015958264437818113711077843692e24
28,-1.86351958190068899011977276052975090207520644133117216652011394691099071392814627093058914462161886437449318227066700043846046806e26
29,-4.92447317469674367987183242970326648537347345594825979983909040740723448312324592003099830385507824748863448837413730231203572351e27
30,-1.34970862275984780567305799930099369026180446697939027611284573840373968152000857145089857745059888071948233190200945881277797847e29
31,-3.83210961307922853466796589270761162194807212284025636177834166658315283191891920335941474760913798959759413897960413374220195402e30
32,-1.12577531648189749220625425523957474928809063843017937211722499834317450518752582327483300251598767667767821389582628804630602757e32
x=-0.90625
derivative degree,df
0,-6.90137612410276268713822680923707129660150746114000658898677113140701252996403382008033168349131308942486036215512670253409119282e-1
1,-1.48273441901210378960232700667596006855194749452769202212079148048207174110161632920653937358667916611334684958335454207569520644e-1
2,-1.53661594991856084630690753889049618952177139019644243079965661560655671179841244736134910874329992098828788224745444184757272533e-1
3,-2.88425699472970562558129097163761869959424548323728460838780316194906808847880503760564789448609569848557532152620372874774931515e-1
4,-7.92956962499172436455422599911423999806324715943771576643058720015688431401933561077878862156160063497940162187203336359818498508e-1
5,-2.88799235035842418095001555709203278700849028185200720660718337014494330167300630263435547815915546495859503373756103225231971745e0
6,-1.31392612385341296792626038095488853928077354385324961512568258573074367002666465462741620091271972663310537462754987539417219325e1
7,-7.18524731748030306399115952051024746812179012911120829622206119664835839988084660334415494401254989827553867259034990799653672879e1
8,-4.59610468677563273762898066651259550379342629340438609717330951219033868662700226149646136681704868282174796925283202580528875256e2
9,-3.36997646128516268208523876903304758556855048221077257126732889768328916779085339508035371924291684797428273539544333876230111688e3
10,-2.78845175787231417610510008477542335915659940240555049395163249977417511193165676159628823762806635775296102430348302044402974804e4
11,-2.57156392831169208518758679813049906596424865993178768469697558843548296919045959926162018615138351195464825413762059934941645482e5
12,-2.61656055085043292045359874895539805159138680082986985444505901764960284635063951526835440262732735253239990698991673029916730455e6
13,-2.91281356973192630173510169875411990739269915795834960397678144728856946144136373780820675848980996844775981937306550110617778401e7
14,-3.52261052870605932716053744549144399559700598263209591430633753991516761751434598364350487176700005016836256136010339367873745764e8
15,-4.59998145730760367577123767076630572336774360681910017589065510681404609990991357044841718899694945291163340565706554819060739273e9
16,-6.45228392729838844043410965780699355653466881508528790797344043671605575662267975397214770510586712382720356542292499900670097815e10
17,-9.67725694609926095169754457228342960199703697174920450385803291951904474252504992435273346761176320142025748156108047529724532055e11
18,-1.54570030427286379030998680171529963228288475180765954253408323940820331825262793626130629117649017981213375349587157450573430270e13
19,-2.61988704248983712673420117908481698920353657832812134036221851674003709835055578529425720019410288726067902246758384602858176373e14
20,-4.69720820668479661839268690972418845809619906383860199402467748556002474449896255685926857149920721203603190027775906299396680055e15
21,-8.88286874899549973554462236275671379086085924637406028057178387174572546792952101029046402256425239658793991163101069029238991017e16
22,-1.76725521029035123048323136893030252842430431303206472816238855500685893513525827129867238536057965510897115170608835034743400387e18
23,-3.69026777248613100609219572043085557083359004940741740701960653432040222344620304216479457961527356247537311673469869767489647597e19
24,-8.07047291919819180599536074595104487135038391634885306977011941816856513748899942962449651533647185256884781933652128601992353134e20
25,-1.84489238923576542367597150703776406906292806673367406678565488732196240869895442398283038212873252385343327622354553660192723945e22
26,-4.40039349127041726119724216971524696317355083660348613654757858014703120817514839592283381529105262842585525544603240231928591271e23
27,-1.09329871382455915414979859670633911001319022508309832074235542736813779448004558715742259072117952076173755556914779880381336720e25
28,-2.82517628665217713428430258945621316115209134777936137835046267037158557290704719508521354802603826038976237763655701387641289328e26
29,-7.58215143461360259368940450472112812465613923139530714319808059083907483790678927174021872782505095556351587582692542145492929591e27
30,-2.11058839775949669877024314883452387300136645667504759320790104365969731015556299980126039451974588340578174836756676825881905943e29
31,-6.08613632737546550229812017585346130818424790950158850650962223157028230375637420120389544525595910592467886949409873012248644578e30
32,-1.81595355424969546749880625183577574257534806849504310573307119539951286947750296951298492412761267326905477489867334697979506867e32
x=-0.890625
derivative degree,df
0,-6.92473327827036301451039839786653090730096156153577399979970591312329265592742732061008075345095088500341603061920663990828695221e-1
1,-1.50710123962539185037703063694278936416911569719497772319012767683545948846543086594720431467495752998140669446853457848791276195e-1
2,-1.58266912385220164246440746730717402801035441315676394726192356261261490612364407405878908149001067000594567558647165702942908443e-1
3,-3.01176725942031638433402932458342775329630134328663201795479074416331384224263585802427180185072854502691120265394627913176870706e-1
4,-8.39732607455904377848481415530626323788962935247949498758547418151728264446937860087269809344952504873394282059838880253172585125e-1
5,-3.10236516468868700489208591235424784245958468542738928804460160903667578634635167058470002570840208351222210618109735252536145114e0
6,-1.43202748007361348679857556722486694067190046625599319688200584851963979061457320252500565509950490067914078657487752190916341097e1
7,-7.94636488934721524438563462111508404959883726642526759640090374527784722712305491489972774931736354053660297425976394444344042335e1
8,-5.15840449986734315681563902973073097903449121037746627869709537558748764527525663598540595368784251219935800107898410938875059045e2
9,-3.83880194446533478392961689782057458219989342813282098329721669865071104817715563801881362249555167342495983243966000319795812283e3
10,-3.22414216502355151677253011716816885733261640508950152435371883013069572623233276140062744303534348053401745567476688211272353106e4
11,-3.01831738831701072886324456812035883412596303889667622703702442638705819599632636351675457634706295640381408015582344025068630454e5
12,-3.11778095676766066033099032944481847355330489810895426128000907432163135146898862969804723298155409807057915512957485267684692544e6
13,-3.52372871887951712666760618408794379174464986751607042866416603863483352109976845971630007648323284188939542455520408444883442166e7
14,-4.32667870007810152238308242327954888482181335539652115168088013196752745125031002007277179719509953136479554130784081026947573106e8
15,-5.73679768631938081827260391156130616344130105777252862982747494805491323172750122796844861771252321064080042597565198514662275735e9
16,-8.17093548762615745651037722676108576076497376062003437162782359416669071580811594832520626537079208399416864533620818783240227516e10
17,-1.24444392278386209398524041935244358387748535285615483950675950339434090894865879172740013830812878855513370226414802775239830875e12
18,-2.01851345911443289628866132378698883505478398440095911469298478011586386732768220743641843156186119727502388606058697627637686566e13
19,-3.47447824756627020510939109249904280702276818965356698347288574853297336406151746598678641743872621080588134918355355596179745868e14
20,-6.32650485423058846406456451128891285077971556912092216701835195270865613054097961488251552930203677609138662435446262273282821445e15
21,-1.21509346369152679446574728119942200745057126695000734500889914509227367827842592892742928438154741211334843417153864430299037398e17
22,-2.45528934707766130988791177951939515717204120922627212389493505983562522989615130768941388313845833739989930629594777575819552071e18
23,-5.20741353721738464292071258104747823326049084097317308458431504641583976544107595444568973448531687811956592736001864346239626589e19
24,-1.15674351716250046792840206263725660683010429364591224166075971686481487365906861805401395888169651299647643915283029386418685535e21
25,-2.68593519804353687268457983515487148925511652606783863575228624217069439050220173936955261333723903866889858847161889580189533987e22
26,-6.50750234911189483753723942255079690282691601288554756475637278725361132159745089318209272875084549528186563226629399947401958240e23
27,-1.64237145106792496375509249965414637715925450427650943985449382933099909489806183383640587795470437829364216102075485462776844182e25
28,-4.31120574081392625067678457472443383692435996822188501441019571132063822452715177120736058007811605826639933007989594952930303513e26
29,-1.17537585528919164584598199178165930473430592105543526614787182331934626563451187247381703694202514941174456584771740611919062188e28
30,-3.32375515029541529904343978582110203274391098974895165843408451489025157520780213431514568011789329969519162410793264136483645570e29
31,-9.73683886260576382414939006361712835625529851945484733906145134258593505318247990349799963350679568336963560280628025767442064306e30
32,-2.95148904298543399662599144769658581757167716047527800807267825936630845300419414635209842896681205287797244230739712075714929360e32
x=-0.875
derivative degree,df
0,-6.94847686798278808101433138081866364032143750070373132054913944671509873433714301961733180244716363837445451063381916989763297523e-1
1,-1.53220350910802154703979210256406597010680228078337691048628624880211940076978210087213055288307734160789023715244147164941066833e-1
2,-1.63077313772632769100620825188554772062047993871834942443821118327830380887447366021801483234069188143392990867799520602692363581e-1
3,-3.14685560636816984662495179878884751896257621886288596359034103206370850546949649836904728380080420556072052619223537221102949601e-1
4,-8.90006976763703601937794859535052975520813111536715680804377749726161146233763910981477146661987537657385192905551569106085874783e-1
5,-3.33615736366695560159814804662195832134291987529147328821064051942148833062816249464999560320088993550604025386642143765159660291e0
