x,g
-26.421875,-27.387737686565810739785832899144842177380504690328637998353805759792770201
-26.40625,-27.372094392340075634539315705966055550282335061465614655761980246849688537
-26.390625,-27.356451078418553285236621048342100994745540116976587581997875906330438875
-26.375,-27.340807744769300227643795854281520909893593397763912008656509332335133036
-26.359375,-27.325164391360303638160328061910740539978471841172945442966615729769546116
-26.34375,-27.309521018159481144830558943884213005241271726638491725752853959500791164
-26.328125,-27.29387762513468063773484050677065636267545542503321125855343293923917432
-26.3125,-27.278234212253680078758054526547583646617496676340049818704863585268354284
-26.296875,-27.262590779484187310733099278290201899666567949515733688670153990029604585
-26.28125,-27.24694732679383986595693946285485601483399355720587006060004879851469103
-26.265625,-27.23130385415020477407680422554191197023931988352515249657208266269267851
-26.25,-27.215660361520778369344107501086934567913935364038493458094226160236587483
-26.234375,-27.200016848872986097233654205579056673972974869706389788352114275707198755
-26.21875,-27.184373316174182320425685028746604610044892164664481263974672001976787546
-26.203125,-27.168729763391650124148301759185574975903841874577496676322056916620253257
-26.1875,-27.153086190492601120877804200237869685905205909381144347305165963347283549
-26.171875,-27.137442597444175254394458805052874754355824232464781790855450101525964522
-26.15625,-27.1217989842134406031912081755857569352564012233356986404413820222837649
-26.140625,-27.106155350767393183232819531594637087360702691531368078540348230630607439
-26.125,-27.090511697072956750062959161790597811747387089993729535457264065024607192
-26.109375,-27.074868023096982600256668719861431987314360829088938530983480310175653242
-26.09375,-27.059224328806249372215708022822380922490317312262213509776163874144566037
-26.078125,-27.043580614167462846304217747733181936554181059679983024598744723310244166
-26.0625,-27.027936879147255744322144104946961803777808081914573928410553604671571154
-26.046875,-27.012293123712187528313856191407358761863241901368128771132210239690622472
-26.03125,-26.99664934782874419870937529576827039925273468987895667233580988260820566
-26.015625,-26.981005551463338091795623937956387839089853287603781027475811023714245072
-26,-26.965361734582307676515090878908796604893396535484622784394466298293811562
-25.984375,-26.949717897151917350589296731273024670094196253673142146845433338454486369
-25.96875,-26.93407403913835723596443313852962324320585928532076300687098543362800041
-25.953125,-26.918430160507742973576536767960288589079087287726902238170063359974898362
-25.9375,-26.902786261226115517433547581808260772274757652028456328313087642656431202
-25.921875,-26.887142341259440928011589010530815427733012472273989236545384445700271041
-25.90625,-26.87149840057361016496279575189259215869418132054294169031334029912453111
-25.890625,-26.855854439134438879132002959457705504736843520391629648603852927581058495
-25.875,-26.840210456907667203879598563470408099277412050951211098958405700771509587
-25.859375,-26.824566453858959545707828385828771923568629845055372052348568123916828254
-25.84375,-26.808922429953904374187831568511564308162492591428650946354665151268253346
-25.828125,-26.793278385158014011184671631071238615616908892697148452375467099834050675
-25.8125,-26.777634319436724419377616207309615244703027849293171603570889258005268468
-25.796875,-26.761990232755394990072906183659123871318457168568524098510389086111264572
-25.78125,-26.746346125079308330306242571750972440020122547364216230970231548890073131
-25.765625,-26.730701996373670049232206994809679950481171033166166011811260635282855416
-25.75,-26.715057846603608543797819151516239138783916657092516700163506546279843651
-25.734375,-26.699413675734174783697422041472730336372651094101031398475637314027786068
-25.71875,-26.683769483730342095606073093020230622364889608155232055366450871295492286
-25.703125,-26.668125270557005946688606626547852111198665433936575680299275477825721544
-25.6875,-26.652481036178983727381520314219941489009768639464951188376344070455705112
-25.671875,-26.636836780561014533444825459874848362614991701080854095012819614395785472
-25.65625,-26.621192503667758947280988020343902690039040133106912911383554033982757667
-25.640625,-26.605548205463798818518074321232707382218538138314589021379674500383792737
-25.625,-26.589903885913637043854202385925606976039945123610902589336059235292358567
-25.609375,-26.574259544981697346160386695842957076856153325167366079154514295690864867
-25.59375,-26.558615182632324052838851032421960167229758183991067343064096471530807418
-25.578125,-26.542970798829781873433870816525351479419511596778590128040935350689257532
-25.5625,-26.527326393538255676492193058625729774752343309308064085953312811294308283
-25.546875,-26.511681966721850265670068662782047278973940264778341545907351486047068163
-25.53125,-26.496037518344590155083918388731498786737885649233372487664462784278734606
-25.515625,-26.480393048370419343901640268975146437174154890340328083020445345161092144
-25.5,-26.464748556763201090171552701146997773797397858441988562559650671313319968
-25.484375,-26.449104043486717683885953789829367002288796449732582207887869008583963652
-25.46875,-26.433459508504670219276263795915155095210381613222586595880372359459809503
-25.453125,-26.41781495178067836633670376522064437387522364659020106722108841565989674
-25.4375,-26.402170373278280141573449550918459554971502554120889237096206900597681157
-25.421875,-26.386525772960931677976186516084906060821020057939997849111441096723291847
-25.40625,-26.370881150792006994208976202831810178919304995246627041858645312393468684
-25.390625,-26.355236506734797763017332182710535749613185639522243184865978326629679168
-25.375,-26.339591840752513078848388158922730833956687075946205183806924127984755018
-25.359375,-26.323947152808279224681027173933650782869676817778204963398033543656335145
-25.34375,-26.308302442865139438062826485942071917365267713411050503256806245488353269
-25.328125,-26.29265771088605367635065831389567019900310401921147981341986351499431049
-25.3125,-26.277012956833898381151772212929448011730563494477791671620657931107989431
-25.296875,-26.26136818067146624196217032982182586880615184791244445708904715365168366
-25.28125,-26.245723382361465958999072200880152482014619410450160078870483423704359803
-25.265625,-26.230078561866522005224251092153687044359205516688097609729258578261555797
-25.25,-26.214433719149174387555009143593896655680050140067022833512861849565890508
-25.234375,-26.198788854171878407259543764302759444402072776735594466891083328084215058
-25.21875,-26.183143966897004419533442834890465846004728925927308481433898197697652577
-25.203125,-26.167499057286837592254031304762468989851286068254823026423362321287407603
-25.1875,-26.15185412530357766390927672642743964174110498183137380705552583322946056
-25.171875,-26.136209170909338700697946145214688604109308041404818421131170257711728383
-25.15625,-26.120564194066148852797691560661534640405480505442554043093180323927240502
-25.140625,-26.104919194735950109797725894824551527621121187952358953760676188494070907
-25.125,-26.089274172880598055292736042427364289446037242717254152552265853503773791
-25.109375,-26.073629128461861620634664137622510247835130897028127162815788190557095007
-25.09375,-26.057984061441422837838972651753730824966270465976204124586996902685821508
-25.078125,-26.042338971780876591641993335392857453713805742311381883242507691859758908
-25.0625,-26.026693859441730370705944335624168135760834678275692625388486206691633837
-25.046875,-26.011048724385404017968184055587694137121310265373155098931536195905328626
-25.03125,-25.995403566573229480131254477197407471651076406963951169304254925378150399
-25.015625,-25.979758385966450556290250739243440934663558440763188047543177041510667033
-25,-25.964113182526222645694037751289347265200834404528372043584104362292291201
-24.984375,-25.948467956213612494636818528402676856037158392197752968600282152313486857
-24.96875,-25.932822706989597942476542752323527567293698115198463372924787993137148302
-24.953125,-25.917177434815067666776627800691756080963446526599676902068536461766532307
-24.9375,-25.901532139650820927567448136926653541197676649052343887235812856350139707
-24.921875,-25.885886821457567310724032518787327763059658349110134677280815008472668868
-24.90625,-25.870241480195926470456391963038859708011715982080644721635443595227780363
-24.890625,-25.854596115826427870908884796506361258584144040982079405894128753666743419
-24.875,-25.838950728309510526865008429610968390478224207939468981072208575296087185
-24.859375,-25.823305317605522743553990706739915428309272384706324763855441918463944962
-24.84375,-25.807659883674721855555536817995228980248007993977043768269523471591084399
-24.828125,-25.792014426477273964799070798477028039229597130100125447195650097494123993
-24.8125,-25.776368945973253677653793593769366817176264385689598823610801691656526068
-24.796875,-25.760723442122643841105862533187106386085270619253477252795124759301820166
-24.78125,-25.745077914885335278018979825086173735492979474606362667363721388483501221
-24.765625,-25.729432364221126521474660370608088512920573937873040923067247514393656653
-24.75,-25.713786790089723548188431783090713031967051544129913297553041379735172017
-24.734375,-25.698141192450739510998201999495268865468707504153255566568415365317826948
-24.71875,-25.682495571263694470421012277035752037900549584393353728828620288622051347
-24.703125,-25.666849926488015125274375682208462230205503145675000580735394577795777076
-24.6875,-25.651204258083034542358383400060413642473402394894461960090050403672504551
-24.671875,-25.635558566007991885194743318256345761661409255589222303132125956365831689
-24.65625,-25.619912850222032141818897372751761014357887100501070949062636934919173187
-24.640625,-25.604267110684205851621346079097147760653904086200402526287027746916010474
-24.625,-25.588621347353468831234290515025945196940511677986274582123817128440372074
-24.609375,-25.572975560188681899459683765451868887476271655495533145190450432492641757
-24.59375,-25.557329749148610601234765489752266786237422530057580626427254717598023491
-24.578125,-25.541683914191924930631134822671842067751367726019298203730114141070802585
-24.5625,-25.526038055277199052883398273770262189825536971796615597958925701208742803
-24.546875,-25.510392172362911025443410645479023124258449655560650443196138524842582954
-24.53125,-25.494746265407442518056108245944825024939594456504867211092712000662305536
-24.515625,-25.479100334369078531852914829332206827701214371579119002554062070951624581
-24.5,-25.463454379206007117458681752547015926273710610174467069335302034206403917
-24.484375,-25.447808399876319092108104792830328729379032117172994628330993340413316062
-24.46875,-25.432162396338007755767540924761674590661219939253135243744799149555594018
-24.453125,-25.416516368548968606258129107298919923283865829195498495128167583886293265
-24.4375,-25.400870316466999053376099780964068410274665864421232694886387289715160032
-24.421875,-25.385224240049798132006138321549682511452323936552183840952780222241585014
-24.40625,-25.369578139254966214223648139155786132455690294565498997575056563671661404
-24.390625,-25.35393201404000472038173944935409460367928017185503632277163172989533057
-24.375,-25.338285864362315829178749976193304378949421983009529396517666218662814338
-24.359375,-25.322639690179202186702083973979942422543633804612620334847758519098247724
-24.34375,-25.306993491447866614444135975663788988106229784104403381460654345217456589
-24.328125,-25.291347268125411816286045589590866223960102874171449508170874954512120749
-24.3125,-25.275701020168840084445009472721971672738057792748936376116965953294489661
-24.296875,-25.26005474753505300438085630650806717501652666015621805327840427107563247
-24.28125,-25.244408450180851158657570190818610519128809228558199711145939722949041405
-24.265625,-25.228762128062933829755427350983973101115612513941754390755313168426972008
-24.25,-25.213115781137898701829390422482957884598956022362370846667755517271021464
-24.234375,-25.197469409362241561409383836421325369685535554838766508847778069228199717
-24.21875,-25.181823012692355997038052976042998371786160155460663569239892388414460822
-24.203125,-25.166176591084533097841588809423704913118100241512262150803631241880129208
-24.1875,-25.150530144494961151029178625544264859312308881590961068835664804139523933
-24.171875,-25.134883672879725338316622309450107160170975573933888773136279652196843784
-24.15625,-25.119237176194807431269632286493010117401295223163046198358186129144267132
-24.140625,-25.103590654396085485562313845034056279602061098451991055376797280863683566
-24.125,-25.08794410743933353414630101077240267776046855269772152423013842883706979
-24.109375,-25.072297535280221279326001493357116480765937755779254909780519790705109013
-24.09375,-25.056650937874313783735382456438826773425835045823269786959677965904845072
-24.078125,-25.041004315177071160211706975119453155287837477226988406701542965428094267
-24.0625,-25.025357667143848260561609039152262617781215115501647969216314498561956903
-24.046875,-25.009710993729894363214872835516728239128746387291641244880575154640569842
-24.03125,-24.994064294890352859761259799424111993964115528239637296930545415714036037
-24.015625,-24.978417570580260940365704557676574906564989036375707157285144973166370821
-24,-24.962770820754549278057178401876311606509420097073300057244023939116581941
-23.984375,-24.947124045368041711886496320528233822968143187896420224615777468056031648
-23.96875,-24.931477244375454928948320887861713777134570482967353742630496273561524821
-23.953125,-24.915830417731398145262593452470537889845001746254194201663780668426130108
-23.9375,-24.900183565390372785510600089887240549001191844081379712820283245138079362
-23.921875,-24.884536687306772161620856679215110133191905518716776954061968845634007871
-23.90625,-24.868889783434881150199974234180068118973924479788846335252125708427587176
-23.890625,-24.853242853728875868803642262671922856672916664128089788246504748852375722
-23.875,-24.837595898142823351042844445251684119815513124305843874519878461996443676
-23.859375,-24.821948916630681220520397311435032643602437345401632730840612073562672849
-23.84375,-24.806301909146297363592878852042820788500362401276058026972036073683085237
-23.828125,-24.790654875643409600952990135753558710606411409782803867796850479836314123
-23.8125,-24.775007816075645358027368997410871396825886101630442711654489657766303067
-23.796875,-24.759360730396521334184850733836247217945904881580476632455456942770451151
-23.78125,-24.743713618559443170750146479074046017544213423224759155135435060769167186
-23.765625,-24.728066480517705117817885534346318773310893569704428249294247909835551543
-23.75,-24.712419316224489699861943397708713311481666317519351768386946742502672932
-23.734375,-24.696772125632867380134952573659340421756764714387900844426020041258297664
-23.71875,-24.681124908695796223852868442938187949360136940310464327106977088821855657
-23.703125,-24.665477665366121560159437536638189310620836585620497868551291571064229037
-23.6875,-24.649830395596575642865390485697485073480525954578310713408050172983992943
-23.671875,-24.634183099339777309957156706017243597310849419446622915212601087069480926
-23.65625,-24.618535776548231641869872530006443627387048212798163503879059416889049679
-23.640625,-24.602888427174329618519429006444373211114034066561472131440315929459197878
-23.625,-24.587241051170347775088279961317618739608894937337231458005973981474422913
-23.609375,-24.57159364848844785655970514186956448307625812783889485702023841548805477
-23.59375,-24.555946219080676470995197353629618670252101247128763056542808411233141384
-23.578125,-24.540298762898964741549616444793368484461681728660365892331781625983988305
-23.5625,-24.524651279895127957218726793124560730430162252104014167330673355573085063
-23.546875,-24.509003770020865222313708606660156690046560550213691064560667377780055693
-23.53125,-24.49335623322775910465720686002965571299563697614102157085803681054030543
-23.515625,-24.477708669467275282495455052252302114440438154857105207215783482503813186
-23.5,-24.462061078690762190120984188547461499842322458364494252407669403277689345
-23.484375,-24.446413460849450662200400457075005587891890414693758544022309463954277402
-23.46875,-24.430765815894453576801687990698415398531610611951351346096271222549483489
-23.453125,-24.415118143776765497115465872911698148866412235870600485624450743859908958
-23.4375,-24.399470444447262311864601165064024040363507721477724006294813306147700573
-23.421875,-24.383822717856700874396552198018802941872554706144613693243844297129644767
-23.40625,-24.368174963955718640452788684455935021012430833303307092458267234695869608
-23.390625,-24.352527182694833304609607367219952844304756602301780294827019530962713026
-23.375,-24.336879374024442435384633923479018422251470528446096150788281777889190013
-23.359375,-24.321231537894823109003273693030015600721133203864048898241013184691521886
-23.34375,-24.305583674256131541819345490896481132949359982736191023111599483863867485
-23.328125,-24.289935783058402721384104298445419048926954187743697633854436786612589864
-23.3125,-24.274287864251550036157830002616042561230554785093272613948227828288281666
-23.296875,-24.258639917785364903858130568521363287860641568321114812927840170004364852
-23.28125,-24.242991943609516398439079085658703734371730272471944044623543337872135632
-23.265625,-24.22734394167355087569527502124722670273341727491214044632720846797911751
-23.25,-24.211695911926891597484890744792160473705397182335807061673082413373219677
-23.234375,-24.196047854318838354565734954842330367574294332807988923708553404389882697
-23.21875,-24.18039976879856708803833504103868584667913541252824461770975374481773464
-23.203125,-24.16475165531512950939001065091850643831414403139622275467578794970023378
-23.1875,-24.149103513817452719133880800507563725445749746465733673241259590672777693
-23.171875,-24.13345534425433882403671676945825688605980753516310419563248483118005762
-23.15625,-24.117807146574464552929522754325980419262173792085080603363005989010096799
-23.140625,-24.102158920726380871094695816461833378480827858057491645274889338144664228
-23.125,-24.086510666658512593223586052873047429197949283277596307233144287149716234
-23.109375,-24.070862384319157994938247138191648137178832888789437198619420922815839539
-23.09375,-24.055214073656488422871136432517910180523338715281448315655982655186523163
-23.078125,-24.039565734618547903296492722281694989607225019477362261857192337711225742
-23.0625,-24.023917367153252749307088358297816619592472223485557674373634899391845189
-23.046875,-24.008268971208391166530021075779635017983054489727358740268132789278061031
-23.03125,-23.99262054673162285737517912410895292176856924846251009282998667941595429
-23.015625,-23.976972093670478623809981498523124166675724854929328788898663403747204145
-23,-23.961323611972359968653963050447442617562840000472714865573028986926988571
-22.984375,-23.945675101584538695386742056839933331444166030038628091952710016747445059
-22.96875,-23.930026562454156506462875450486298302044320743104041478560242269620172731
-22.953125,-23.914377994528224600127074351536731903381482246172587998156405760159589296
-22.9375,-23.898729397753623265723219794557375562984520594012919707234968940479012398
-22.921875,-23.883080772077101477490585613813031863192037693032497222541767909237849447
-22.90625,-23.867432117445276486840642331231993373928408976210165714847402737046842491
-22.890625,-23.851783433804633413107782585347870883062668048464065940361343361392095842
-22.875,-23.836134721101524832767275144278298322390420203366871484824143668082733254
-22.859375,-23.820485979282170367113720860289212824963460673036934549528263751015370824
-22.84375,-23.804837208292656268393250046500555965895827277847282219251278418492043361
-22.828125,-23.789188408078935004382666686600783027106804232848073027638813699456623371
-22.8125,-23.773539578586824841408710624831071951647269779150215379051808025583767508
-22.796875,-23.757890719762009425800574424744602466321558108570103824455546224003382695
-22.78125,-23.7422418315500373637687769301021120618431868297715623725103174352785788
-22.765625,-23.726592913896321799703460708483819821539251233806791042175695640301190389
-22.75,-23.710943966746139992885145506522672734576731488341430304063095821080514172
-22.734375,-23.695294990044632892600934593828816645139061063560145559018089737190142737
-22.71875,-23.679645983736804711659135419405435333162993279108652286927103666490222724
-22.703125,-23.663996947767522498295220348367883373056930302434218111554478168233491709
-22.6875,-23.648347882081515706462017386778576388706180486404315106180938130706415733
-22.671875,-23.632698786623375764496984737097509606826334655475996005271232201606528485
-22.65625,-23.617049661337555642159386754811494031050411732108902492547134990588170681
-22.640625,-23.60140050616836941603015239692392854463506509511406647624863446752883861
-22.625,-23.58575132105999183326716056383155151002057322226804875929463413345735291
-22.609375,-23.570102105956457873708659836346137038361058239740893513865807619029695209
-22.59375,-23.554452860801662310317492997889060956545681210204344140840762377770124863
-22.578125,-23.538803585539359267958759406837070209643370556325537157937571557356836471
-22.5625,-23.523154280113161780503510744260852562649595861815446158396751195353891969
-22.546875,-23.507504944466541346251037906496847150789071672977170126976042484748952425
-22.53125,-23.491855578542827481662268838740132406168679846289646947330880204797237257
-22.515625,-23.476206182285207273396758913745317857782879226793124927178936330891582302
-22.5,-23.460556755636724928645717047366385659654779187487922872194974586610423089
-22.484375,-23.444907298540281323753472108638628640101477927823706020985414777069363751
-22.46875,-23.429257810938633551119745324979405614132520762070124022675588610918648972
-22.453125,-23.413608292774394464375055301422434119480141130794337102126648370145964672
-22.4375,-23.397958743990032221821542965155600240523514272279667420215468526672431398
-22.421875,-23.382309164527869828131464211547322008372356592143920651558828911604237111
-22.40625,-23.366659554330084674295558263853516652792735276242576418930269179585402305
-22.390625,-23.351009913338708075813459764417893893805577162683711028332340545121998935
-22.375,-23.33536024149562480911828238892378860172650693292589383632064246215008154
-22.359375,-23.319710538742572646227461315626595303952963762675767041152527322412336324
-22.34375,-23.304060805021141887611901186981907665566369420554961263492291242713527537
-22.328125,-23.288411040272774893275435270164742750981921202518986362990468049442124286
-22.3125,-23.2727612444387656120365603541179137791226031907790255192794654103543056
-22.296875,-23.257111417460259109004370512429918972720457017617689116880809317873892465
-22.28125,-23.24146155927825109124057121197080647401303725698677902729359707075587038
-22.265625,-23.225811669833587431599413355243393845984636500541122101770531714456612679
-22.25,-23.210161749066963690737344708260784993995537629264633465228937055486027537
-22.234375,-23.194511796918924637284133783851850889494906479890528797126071868316653516
-22.21875,-23.178861813329863766167178621025341802544420338932384087280036168196235938
-22.203125,-23.163211798240022815080670022780211942874704175406824660601218630826103129
-22.1875,-23.147561751589491279091235685912621795972851818532276437347270925360276648
-22.171875,-23.131911673318205923371648275305332504498794192372569735995296886256217478
-22.15625,-23.11626156336595029405413686024745616920208512492142261344845693263174555
-22.140625,-23.100611421672354227194797239864561366498731074760378099708338194289964443
-22.125,-23.084961248176893355840552537071796159703888687430339037457356201146454085
-22.109375,-23.069311042818888615190071033914785055916496637717164259665796397816467461
-22.09375,-23.053660805537505745840003554041252303269822407616230223474361688498770637
-22.078125,-23.038010536271754795107857768645063278423165446376544656822948416129499183
-22.0625,-23.02236023496048961642278160882577451332157895265869277768073534459084024
-22.046875,-23.006709901542407366775482508180534055486041863136108002703784823202864309
-22.03125,-22.991059535956048002218463472848448765142181402636731624040796965409475683
-22.015625,-22.975409138139793771407710980404884557364679401590063831685037920598672117
-22,-22.959758708031868707176923442186419488760388587345280709165705764032798818
-21.984375,-22.944108245570338116135322424035336297432708174157006433479411865300367043
-21.96875,-22.928457750693108066280042006291705416027807185759727916443715444653789752
-21.953125,-22.912807223337924872614044573324330360531022767218761797210193224110661311
-21.9375,-22.897156663442374580760463954159033854998548845399445458255542224716123369
-21.921875,-22.881506070943882448564229187000650072296719348585816559614544463291645638
-21.90625,-22.865855445779712425671774249807011474593275456340884182334443517220790549
-21.890625,-22.850204787886966631079590884699087717079580920110040724384627689076390615
-21.875,-22.834554097202584828642333144007605814346038236250914542673271277126784925
-21.859375,-22.81890337366334390053113349827565111723206165518860272346438053407292978
-21.84375,-22.803252617205857318632741269657843391938371109141097851112499268094723913
-21.828125,-22.787601827766574613880044785964747147210817455286240952270734699392663696
-21.8125,-22.771951005281780843504488989167265014734230012679113109131425685551952308
-21.796875,-22.756300149687596056200850275556829213834776702085114074109832555370609339
-21.78125,-22.740649260919974755194780090995984863743134377649038010104903541350339896
-21.765625,-22.72499833891470535920347825181885639271443899148365918060542191003780821
-21.75,-22.709347383607409661279806107965966227444197451872589936086615163043310085
-21.734375,-22.693696394933542285530098507862334606725857932503756201686903480439393143
-21.71875,-22.678045372828390141695882062356454739761297687877660178718074340243923057
-21.703125,-22.662394317227071877589655435700537430385413740832935881812763066617452037
-21.6875,-22.646743228064537329374835313024368419058359844638018456052724288322970165
-21.671875,-22.63109210527556696967991930397620069610182834288181203686403490855349139
-21.65625,-22.615440948794771353536864339099138479608509995809786369014733479687035622
-21.640625,-22.599789758556590562133626096990007854303031514592484680363369849391153531
-21.625,-22.584138534495293644370751664243899377632224672254427591641266658704316573
-21.609375,-22.568487276544978056211863974500033923926614238749933247886001353536720916
-21.59375,-22.552835984639569097817822595436318501488295716819774172054478589580880402
-21.578125,-22.537184658712819348454291131158121378108075274435403661466431305041597119
-21.5625,-22.52153329869830809916238687992269950220761290313618755887460073253575211
-21.546875,-22.505881904529440783182033431349617465667411439400599905871613613398311227
-21.53125,-22.490230476139448404117581600988505551701198270347366988977709964819151342
-21.515625,-22.474579013461386961835208481131421144870628294086348753158929210370026134
-21.5,-22.458927516428136876081548432834284254165322166684217601141107982244316163
-21.484375,-22.443275984972402407812953553000177098619611731657496042560508882138746218
-21.46875,-22.427624419026711078224724519809859894340402722638214734473788798204092928
-21.453125,-22.411972818523413085469595747477962124405523660865442729388490012143034611
-21.4375,-22.396321183394680719054701464966297544810952946540851916466144429787131144
-21.421875,-22.380669513572507771906191670580855778881114984903215814857612345636508256
-21.40625,-22.36501780898870895009060890298123508874692858144614594851693810478814529
-21.390625,-22.349366069574919280182078406688208562922172056175899567985131255631637368
-21.375,-22.333714295262593514264305554316843881966214279873425006016606237779503211
-21.359375,-22.318062485983005532556315316101542016681097277060467343594265793187964597
-21.34375,-22.302410641667247743650809137410128101023145610656648226555945747756458351
-21.328125,-22.286758762246230482353954794443366669927120887655964642625750867194247946
-21.3125,-22.271106847650681405115364644742527983296451276348088430737382478444512687
-21.296875,-22.255454897811144883036957170021194866145850128795969535150425220826721106
-21.28125,-22.239802912657981392449335821720261645098563651963845707492573052132172523
-21.265625,-22.224150892121366903044257922060377553866546468058576552121689994358762347
-21.25,-22.208498836131292263551704742718561478073004522370382752926222257566009508
-21.234375,-22.192846744617562584950001877051140608498349348708056568988518865812270596
-21.21875,-22.177194617509796621197376637470307601766681814039754637352820960013775801
-21.203125,-22.161542454737426147473276444584045793892001516745525869856820447757408231
-21.1875,-22.145890256229695335917709026437210340958539707194719399499976159836550457
-21.171875,-22.130238021915660128856801712033960236708207917358743776898107742460800305
-21.15625,-22.114585751724187609502713180647651836971376357391800299910096396771534445
-21.140625,-22.098933445583955370115966714583061317604900815203058174206301685046112293
-21.125,-22.083281103423450877618209295376763282256328926603934231634532182647025862
-21.109375,-22.067628725170970836643335779213882006774916731234186499849247704530108796
-21.09375,-22.051976310754620550014851883892175427343857714960341043864333170333593068
-21.078125,-22.036323860102313276637283814245965476749742676279262781084601708587341819
-21.0625,-22.02067137314176958678937604280060870439011437751096231457898608985842696
-21.046875,-22.005018849800516714806752044790015916736148913428457926818299590722107786
-21.03125,-21.989366290005887909141645658741204875499271648511341814038777762796574133
-21.015625,-21.973713693685021779787243202795876476864525440908467340756920264380612011
-21,-21.958061060764861643054108519963082047123847928906392977107835767411637015
-20.984375,-21.942408391172154863686094749721229338573374176298895742312935038329857744
-20.96875,-21.926755684833452194303077825932302995584424402713019368193968758128674686
-20.953125,-21.911102941675107112157777478994730583275725828587916501294779768873390547
-20.9375,-21.895450161623275153193861870620238207129833678058608306275659173908987934
-20.921875,-21.87979734460391324339246190962850889238533189939212659788754133648043501
-20.90625,-21.864144490542779027394150783743263819070123511935756277925205628573300714
-20.890625,-21.848491599365430194383373292553708995471162406008421283844571348553029069
-20.875,-21.832838670997223801222238177562513472617267631890677659647741564788922081
-20.859375,-21.817185705363315592820514813539012726840425709000822099590837878736017249
-20.84375,-21.801532702388659319728603348174390911062748986031152982155436483451498973
-20.828125,-21.785879661998006052940174651211048746085298335970150346995600645664840495
-20.8125,-21.77022658411590349589110325668450681370796438045665164589300759592340322
-20.796875,-21.754573468666695293641242849542563116175777570926920848158555301335148057
-20.78125,-21.73892031557452033922551975753859544269498515920208100557066853572675029
-20.765625,-21.723267124763312077160745357755289252238942791317505429401049203036039472
-20.75,-21.707613896156797804094473291198733176394946816259630655292282112354498444
-20.734375,-21.691960629678497966582151895383241925675060959993215694731617804800206899
-20.71875,-21.676307325251725455978746310452151375827904169142387455029658666410987394
-20.703125,-21.660653982799584900430928285871911674182355348585343857497257823905628887
-20.6875,-21.645000602244971953955854808793617681795816173855010614689602729079065933
-20.671875,-21.629347183510572582592479288469793816333543571031005794822899259281286675
-20.65625,-21.613693726518862347611261160291305757080012209364293475999299713316798226
-20.640625,-21.598040231192105685768061414690383437260462403926155768950022753579036608
-20.625,-21.582386697452355186587932706935534799798404382021902900847185686656389111
-20.609375,-21.566733125221450866664433360290962105192265672678743291368384157892917178
-20.59375,-21.551079514421019440960014733668822019117167812528263628174645047559768106
-20.578125,-21.535425864972473591092951082282438824493263680981754091158627196100391443
-20.5625,-21.519772176797011230596200192400584074614667881123721316105536991934891872
-20.546875,-21.504118449815614767133501715568200489563312493470551438791845241296113918
-20.53125,-21.488464683949050361657938260031094796713289999234579173987080965041936818
-20.515625,-21.472810879117867184498101913987140303267545558135355061478713693418053037
-20.5,-21.457157035242396668356925973062532410455203127980250167591423792278736408
-20.484375,-21.441503152242751758208158219428639881896254472117235768361841208619324739
-20.46875,-21.425849230038826158075368148554657154976967786838951036857084154880121021
-20.453125,-21.410195268550293574678296058026667809657764321829216394704921547311551081
-20.4375,-21.394541267696606957931266897419126452025745779438467338529199749341242689
-20.421875,-21.378887227396997738278306225115330647832684954573727809153555789772738645
-20.40625,-21.363233147570475060849509523445038205061686575997829311845094909680836832
-20.390625,-21.347579028135825016423129483716267124967192433087946098568364411919868518
-20.375,-21.331924869011609869177758683810949575753255032728893065855598921534752149
-20.359375,-21.31627067011616728121889733910687076098705976120414071169453966604018365
-20.34375,-21.300616431367609533864107508667244693807411178826314762801971165603455453
-20.328125,-21.284962152683822745670866278959800922298190455442971531777969133700687605
-20.3125,-21.269307833982466087191141022853959645250925354877130847818662949759995308
-20.296875,-21.253653475180970992436619838291014679935322141844613618493941408226312199
-20.28125,-21.237999076196540367038439704790291620157793474795811668453839998489004107
-20.265625,-21.222344636946147793085163752774410100409937661267533564530376105614837393
-20.25,-21.206690157346536730622667316467530979038206011923839942606080022640583979
-20.234375,-21.191035637314219715799500131708082474093322950264666146708749762794604376
-20.21875,-21.175381076765477555641199141255722268365765488214858030709545703101995709
-20.203125,-21.159726475616358519436932877862231677729744439985727728647343706643478287
-20.1875,-21.144071833782677526721764305285635219805835987352866963721696069289771812
-20.171875,-21.128417151180015331837724305290747337880319641322589034469072371698416167
-20.15625,-21.112762427723717705056792700198604109369795200556113110661528280433979592
-20.140625,-21.097107663328894610248787791388971288141772570121161849765606026864831868
-20.125,-21.081452857910419379077068869957261205640596311891402689437138937023310976
-20.109375,-21.065798011382927881704859012078174879444348295182505568294584190401158716
-20.09375,-21.05014312366081769399489770409685350729346451425267988066115735944438953
-20.078125,-21.034488194658247261185034446482821858363099318475300936116350784912916246
-20.0625,-21.018833224289135058022275457035682490900376503394371596944335168073123845
-20.046875,-21.003178212467158745337695927581815961588315974354537298919680106035515445
-20.03125,-20.987523159105754323044529980269684319856462901530786606342345471772861562
-20.015625,-20.971868064118115279541649514842820868237955254405452525941965699260746557
-20,-20.956212927417191737504541532292671987016582451017206286272030961024155335
-19.984375,-20.940557748915689596045791258379627559856262209283505908207069231359195049
