x,g
-79.046875,-80.034679762503844887112581637521691
-79.03125,-80.019052436929771833898511321670421
-79.015625,-80.003425110468084125684569700822567
-79,-79.987797783118273217616248904844623
-78.984375,-79.972170454879830176074132503065139
-78.96875,-79.956543125752245678302134151705368
-78.953125,-79.940915795735010012035309340199289
-78.9375,-79.925288464827613075127239664085382
-78.921875,-79.909661133029544375176989051275122
-78.90625,-79.894033800340293029155631367624136
-78.890625,-79.87840646675934776303234882685147
-78.875,-79.862779132286196911400100628970388
-78.859375,-79.847151796920328417100861250510577
-78.84375,-79.831524460661229830850427808926541
-78.828125,-79.8158971235083883108627959227004
-78.8125,-79.800269785461290622474103487759111
-78.796875,-79.784642446519423137766141789936533
-78.78125,-79.769015106682271835189433372319474
-78.765625,-79.753387765949322299185876075424157
-78.75,-79.73776042432005971981095266725524
-78.734375,-79.722133081793968892355505479403645
-78.71875,-79.706505738370534216967075464442128
-78.703125,-79.690878394049239698270805088978508
-78.6875,-79.675251048829568944989904475826018
-78.671875,-79.659623702711005169565680207848179
-78.65625,-79.643996355693031187777126205131938
-78.640625,-79.628369007775129418360076086237696
-78.625,-79.61274165895678188262591642336802
-78.609375,-79.597114309237470204079860300388575
-78.59375,-79.581486958616675608038780581724874
-78.578125,-79.565859607093878921248602299246989
-78.5625,-79.550232254668560571501253563341304
-78.546875,-79.53460490134020058725117440345375
-78.53125,-79.518977547108278597231382942472753
-78.515625,-79.503350191972273830069098308402304
-78.5,-79.487722835931665113900919685856145
-78.484375,-79.472095478985930875987560908983094
-78.46875,-79.456468121134549142328139996510899
-78.453125,-79.440840762376997537274023028671847
-78.4375,-79.425213402712753283142221764847518
-78.421875,-79.409586042141293199828344399842685
-78.40625,-79.393958680662093704419098855769334
-78.390625,-79.378331318274630810804348005591133
-78.375,-79.362703954978380129288716223446442
-78.359375,-79.34707659077281686620274665593406
-78.34375,-79.331449225657415823513608607610452
-78.328125,-79.315821859631651398435354433010016
-78.3125,-79.30019449269499758303872532656126
-78.296875,-79.28456712484692796386050540083133
-78.28125,-79.268939756086915721512423442589341
-78.265625,-79.25331238641443363028960173523528
-78.25,-79.237685015828954057778551335195967
-78.234375,-79.22205764432994896446471318894261
-78.21875,-79.206430271916889903339544476335892
-78.203125,-79.19080289858924801950714956505428
-78.1875,-79.175175524346494049790454959909365
-78.171875,-79.159548149188098322336927629898448
-78.15625,-79.143920773113530756223836094889406
-78.140625,-79.128293396122260861063053652875961
-78.125,-79.112666018213757736605403127782936
-78.109375,-79.097038639387490072344542516840851
-78.09375,-79.081411259642926147120390915587327
-78.078125,-79.065783878979533828722094097589178
-78.0625,-79.050156497396780573490529125013828
-78.046875,-79.034529114894133425920347365211744
-78.03125,-79.018901731471059018261555287502957
-78.015625,-79.003274347127023570120632413390411
-78,-78.987646961861492888061185792450903
-77.984375,-78.972019575673932365204140375180625
-77.96875,-78.956392188563806980827464653096955
-77.953125,-78.940764800530581299965430935421003
-77.9375,-78.925137411573719473007409630686618
-77.921875,-78.909510021692685235296196900641027
-77.90625,-78.893882630886941906725875052820028
-77.890625,-78.87825523915595239133920503719673
-77.875,-78.862627846499179176924550411317113
-77.859375,-78.847000452916084334612332137348309
-77.84375,-78.831373058406129518471013573476375
-77.828125,-78.815745662968775965102615021099449
-77.8125,-78.800118266603484493237757188269614
-77.796875,-78.784490869309715503330232928842443
-77.78125,-78.768863471086928977151106615797147
-77.765625,-78.753236071934584477382340506192413
-77.75,-78.73760867185214114720994745422349
-77.734375,-78.721981270839057709916669327844726
-77.71875,-78.706353868894792468474180483418735
-77.703125,-78.690726466018803305134815651848534
-77.6875,-78.675099062210547681022821588642391
-77.671875,-78.659471657469482635725131839352808
-77.65625,-78.64384425179506478688166397082092
-77.640625,-78.628216845186750329775138617645732
-77.625,-78.612589437643995036920419692283917
-77.609375,-78.596962029166254257653375106170506
-77.59375,-78.581334619752982917719257348233537
-77.578125,-78.565707209403635518860603266156754
-77.5625,-78.550079798117666138404652394723643
-77.546875,-78.534452385894528428850283174553499
-77.53125,-78.518824972733675617454466403515851
-77.515625,-78.503197558634560505818235262083387
-77.5,-78.487570143596635469472171252855524
-77.484375,-78.471942727619352457461405393455004
-77.46875,-78.456315310702162991930134000968284
-77.453125,-78.440687892844518167705648405067077
-77.4375,-78.425060474045868651881877925913176
-77.421875,-78.409433054305664683402445451911649
-77.40625,-78.393805633623356072643234951338613
-77.390625,-78.378178211998392200994470250829109
-77.375,-78.362550789430222020442304412668051
-77.359375,-78.346923365918294053149919041782883
-77.34375,-78.331295941462056391038132852290351
-77.328125,-78.315668516060956695365518822401779
-77.3125,-78.300041089714442196308029265441315
-77.296875,-78.284413662421959692538128143679928
-77.28125,-78.268786234182955550803429950634278
-77.265625,-78.253158804996875705504844486424206
-77.25,-78.237531374863165658274226849725234
-77.234375,-78.221903943781270477551531968793312
-77.21875,-78.20627651175063479816147299297803
-77.203125,-78.190649078770702820889682865077579
-77.1875,-78.17502164484091831205837839382398
-77.171875,-78.159394209960724603101526144720443
-77.15625,-78.143766774129564590139509466384164
-77.140625,-78.128139337346880733553295968477456
-77.125,-78.112511899612115057558104766237792
-77.109375,-78.096884460924709149776572805543123
-77.09375,-78.081257021284104160811419581372738
-77.078125,-78.065629580689740803817609561445921
-77.0625,-78.050002139141059354074011625740769
-77.046875,-78.034374696637499648554554831513688
-77.03125,-78.018747253178501085498879812356393
-77.015625,-78.003119808763502623982485118741565
-77,-77.987492363391942783486367806420779
-76.984375,-77.971864917063259643466157577948812
-76.96875,-77.956237469776890842920743781517054
-76.953125,-77.940610021532273579960394570185381
-76.9375,-77.924982572328844611374367523506583
-76.921875,-77.909355122166040252198011032440241
-76.90625,-77.893727671043296375279355747353759
-76.890625,-77.8781002189600484108451953878072
-76.875,-77.862472765915731346066656211715481
-76.859375,-77.846845311909779724624254440376525
-76.84375,-77.831217856941627646272440934746962
-76.828125,-77.815590401010708766403632417238092
-76.8125,-77.79996294411645629561172853219391
-76.796875,-77.784335486258302999255114037100156
-76.78125,-77.768708027435681197019145415458511
-76.765625,-77.753080567648022762478121201143273
-76.75,-77.737453106894759122656735302939061
-76.734375,-77.721825645175321257591012616837313
-76.71875,-77.706198182489139699888726212546617
-76.703125,-77.690570718835644534289295379547128
-76.6875,-77.674943254214265397223163816892635
-76.671875,-77.659315788624431476370657249835035
-76.65625,-77.643688322065571510220319755215281
-76.640625,-77.628060854537113787626728076432081
-76.625,-77.61243338603848614736778320766488
-76.609375,-77.596805916569115977701478525890853
-76.59375,-77.581178446128430215922143748096861
-76.578125,-77.565550974715855347916163989946479
-76.5625,-77.549923502330817407717173201019356
-76.546875,-77.534296028972741977060721250595286
-76.53125,-77.518668554641054184938413936808449
-76.515625,-77.503041079335178707151525190848311
-76.5,-77.487413603054539765864080746732686
-76.484375,-77.471786125798561129155412546025395
-76.46875,-77.456158647566666110572183145715861
-76.453125,-77.440531168358277568679879396320816
-76.4375,-77.424903688172817906613774656109095
-76.421875,-77.409276207009709071629358806189165
-76.40625,-77.393648724868372554652235330035744
-76.390625,-77.378021241748229389827484719866393
-76.375,-77.362393757648700154068493471111482
-76.359375,-77.346766272569204966605247925051367
-76.34375,-77.331138786509163488532092218522909
-76.328125,-77.315511299467994922354949598423764
-76.3125,-77.299883811445118011538006357566973
-76.296875,-77.284256322439951040049857647260491
-76.28125,-77.268628832451911831909114420806193
-76.265625,-77.253001341480417750729470760930802
-76.25,-77.237373849524885699264230842976875
-76.234375,-77.221746356584732118950294784495645
-76.21875,-77.206118862659372989451602630695006
-76.203125,-77.190491367748223828202035724005325
-76.1875,-77.174863871850699689947774704833009
-76.171875,-77.159236374966215166289113389376924
-76.15625,-77.143608877094184385221727769185701
-76.140625,-77.127981378234021010677399375934873
-76.125,-77.112353878385138242064192253701469
-76.109375,-77.096726377546948813806082779810272
-76.09375,-77.081098875718864994882041574120342
-76.078125,-77.065471372900298588364566735412695
-76.0625,-77.049843869090660930957667642330094
-76.046875,-77.034216364289362892534298555107857
-76.03125,-77.018588858495814875673241253120357
-76.015625,-77.002961351709426815195435942051456
-76,-76.987333843929608177699759663278556
-75.984375,-76.971706335155767961098251436839164
-75.96875,-76.95607882538731469415078336812591
-75.953125,-76.940451314623656435999176947230832
-75.9375,-76.924823802864200775700763768632379
-75.921875,-76.909196290108354831761389897689045
-75.90625,-76.893568776355525251667863109171826
-75.890625,-76.877941261605118211419842221833712
-75.875,-76.862313745856539415061167751778276
-75.859375,-76.846686229109194094210633106151041
-75.84375,-76.831058711362487007592195537436697
-75.828125,-76.815431192615822440564626077402416
-75.8125,-76.799803672868604204650597668482454
-75.796875,-76.784176152120235637065210709151941
-75.78125,-76.768548630370119600243955228588205
-75.765625,-76.752921107617658481370108904666238
-75.75,-76.73729358386225419190157013808085
-75.734375,-76.721666059103308167097125394131805
-75.71875,-76.70603853334022136554215002244969
-75.703125,-76.690411006572394268673741763679468
-75.6875,-76.674783478799226880305286150875622
-75.671875,-76.659155950020118726150453012097443
-75.65625,-76.643528420234468853346623279425421
-75.640625,-76.62790088944167582997774530834981
-75.625,-76.612273357641137744596619910210266
-75.609375,-76.596645824832252205746613299090991
-75.59375,-76.581018291014416341482797153299073
-75.578125,-76.565390756187026798892514990274653
-75.5625,-76.549763220349479743615374052500199
-75.546875,-76.534135683501170859362661900692504
-75.53125,-76.518508145641495347436186909275057
-75.515625,-76.502880606769847926246541857840131
-75.5,-76.487253066885622830830789811019354
-75.484375,-76.471625525988213812369571477888549
-75.46875,-76.455997984077014137703633240737397
-75.453125,-76.440370441151416588849775041736867
-75.4375,-76.424742897210813462516217314737395
-75.421875,-76.409115352254596569617386148128544
-75.40625,-76.39348780628215723478811586338621
-75.390625,-76.377860259292886295897268192626463
-75.375,-76.362232711286174103560767237175767
-75.359375,-76.346605162261410520654049387855609
-75.34375,-76.330977612217984921823927386365487
-75.328125,-76.315350061155286192999867705831745
-75.3125,-76.29972250907270273090468042727095
-75.296875,-76.284094955969622442564620787395236
-75.28125,-76.2684674018454327448189015718635
-75.265625,-76.252839846699520563828615526756308
-75.25,-76.237212290531272334585066959723985
-75.234375,-76.221584733340074000417511700926588
-75.21875,-76.205957175125311012500304592551264
-75.203125,-76.190329615886368329359453674356859
-75.1875,-76.174702055622630416378580231357673
-75.171875,-76.15907449433348124530428386841776
-75.15625,-76.143446932018304293750911775184337
-75.140625,-76.127819368676482544704731343443555
-75.125,-76.112191804307398486027505297634145
-75.109375,-76.096564238910434109959468497904275
-75.09375,-76.080936672484970912621705573744353
-75.078125,-76.065309105030389893517928544873405
-75.0625,-76.049681536546071555035653584699155
-75.046875,-76.034053967031395901946776080311944
-75.03125,-76.018426396485742440907543141610158
-75.015625,-76.002798824908490179957922710789929
-75,-75.987171252299017628020368422064466
-74.984375,-75.971543678656702794397979360108498
-74.96875,-75.955916103980923188272053864350941
-74.953125,-75.940288528271055818199036524864069
-74.9375,-75.924660951526477191606857514220086
-74.921875,-75.909033373746563314290663398306187
-74.90625,-75.893405794930689689907938567706804
-74.890625,-75.877778215078231319473016429876907
-74.875,-75.862150634188562700850979500942818
-74.859375,-75.846523052261057828250947534577111
-74.84375,-75.830895469295090191718752824001757
-74.828125,-75.81526788529003277662900181177869
-74.8125,-75.799640300245258063176522140649499
-74.796875,-75.784012714160138025867194277285923
-74.78125,-75.768385127034044133008166839410221
-74.765625,-75.752757538866347346197454755339393
-74.75,-75.737129949656418119812919383599506
-74.734375,-75.721502359403626400500629718846182
-74.71875,-75.705874768107341626662603808914424
-74.703125,-75.690247175766932727943929506405638
-74.6875,-75.674619582381768124719263676801695
-74.671875,-75.658991987951215727578708983675368
-74.65625,-75.64336439247464293681306737014331
-74.640625,-75.62773679595141664189846935428206
-74.625,-75.612109198380903220980378254799196
-74.609375,-75.59648159976246854035696846182085
-74.59375,-75.580854000095477953961876866223266
-74.578125,-75.565226399379296302846326559499933
-74.5625,-75.54959879761328791466062191471704
-74.546875,-75.533971194796816603135014157668625
-74.53125,-75.518343590929245667559936535898775
-74.515625,-75.502715986009937892265608191811546
-74.5,-75.487088380038255546101005844640013
-74.484375,-75.471460773013560381912202384593873
-74.46875,-75.455833164935213636020071481050483
-74.453125,-75.440205555802576027697357305196908
-74.4375,-75.424577945615007758645108466070683
-74.421875,-75.408950334371868512468475257484389
-74.40625,-75.393322722072517454151869311853906
-74.390625,-75.377695108716313229533484755482251
-74.375,-75.36206749430261396477917995838033
-74.359375,-75.346439878830777265855718970232592
-74.34375,-75.330812262300160218003371732639595
-74.328125,-75.315184644710119385207872156290793
-74.3125,-75.29955702606001080967173315023945
-74.296875,-75.283929406349190011284917688967458
-74.28125,-75.268301785577011987094865001441022
-74.265625,-75.252674163742831210775870964868618
-74.25,-75.237046540846001632097821784380333
-74.234375,-75.2214189168858766763942800383527
-74.21875,-75.205791291861809244029922167605381
-74.203125,-75.190163665773151709867326485195551
-74.1875,-75.174536038619255922733110782032586
-74.171875,-75.158908410399473204883418602029666
-74.15625,-75.143280781113154351468753259000126
-74.140625,-75.127653150759649629998158665994868
-74.125,-75.112025519338308779802746046262839
-74.109375,-75.096397886848481011498565593499491
-74.09375,-75.080770253289515006448822147528298
-74.078125,-75.06514261866075891622543395003771
-74.0625,-75.049514982961560362069933543470522
-74.046875,-75.033887346191266434353709874634347
-74.03125,-75.018259708349223692037590663070841
-74.015625,-75.002632069434778162130764092687467
-74,-74.987004429447275339149038883618868
-73.984375,-74.971376788386060184572441799745458
-73.96875,-74.955749146250477126302151645754438
-73.953125,-74.940121503039870058116768806083321
-73.9375,-74.924493858753582339127919376538005
-73.921875,-74.908866213390956793235192937826573
-73.90625,-74.893238566951335708580413018696294
-73.890625,-74.877610919434060837001239294804705
-73.875,-74.861983270838473393484100567896234
-73.859375,-74.846355621163914055616457568293499
-73.84375,-74.830727970409722963038394622147238
-73.828125,-74.815100318575239716893539223320769
-73.8125,-74.799472665659803379279308548213894
-73.796875,-74.783845011662752472696481950257338
-73.78125,-74.76821735658342497949809846923206
-73.765625,-74.752589700421158341337678388988099
-73.75,-74.736962043175289458616767875555084
-73.734375,-74.721334384845154689931805726051016
-73.71875,-74.705706725430089851520311257207548
-73.703125,-74.690079064929430216706392360738644
-73.6875,-74.674451403342510515345572751185224
-73.671875,-74.658823740668664933268937430271177
-73.65625,-74.643196076907227111726595390205985
-73.640625,-74.627568412057530146830458576766063
-73.625,-74.611940746118906588996336131380844
-73.609375,-74.596313079090688442385342929840624
-73.59375,-74.580685410972207164344621433631128
-73.578125,-74.565057741762793664847375868284791
-73.5625,-74.549430071461778305932217741520768
-73.546875,-74.533802400068490901141821712324725
-73.53125,-74.518174727582260714960890820495479
-73.515625,-74.502547054002416462253430084558613
-73.5,-74.486919379328286307699327474317211
-73.484375,-74.471291703559197865230241262676862
-73.46875,-74.45566402669447819746479275974608
-73.453125,-74.440036348733453815143063430574231
-73.4375,-74.424408669675450676560395396247031
-73.421875,-74.4087809895197941870004943164145
-73.40625,-74.393153308265809198167833649678171
-73.390625,-74.377525625912820007619359286613077
-73.375,-74.361897942460150358195493548545834
-73.359375,-74.34627025790712343745043754355275
-73.34375,-74.330642572253061877081770869481516
-73.328125,-74.315014885497287752359347652136548
-73.3125,-74.299387197639122581553487905101471
-73.296875,-74.283759508677887325362463196002602
-73.28125,-74.268131818612902386339275602344508
-73.265625,-74.25250412744348760831772893837287
-73.25,-74.236876435168962275837791232740942
-73.234375,-74.221248741788645113570247435073766
-73.21875,-74.205621047301854285740641327839132
-73.203125,-74.18999335170790739555250561824594
-73.1875,-74.174365655006121484609879183199136
-73.171875,-74.158737957195813032339110438645793
-73.15625,-74.143110258276297955409945802949149
-73.140625,-74.127482558246891607155902222226513
-73.125,-74.111854857106908776993922723882844
-73.109375,-74.096227154855663689843313962864609
-73.09375,-74.080599451492470005543964723448079
-73.078125,-74.064971747016640818273844337662629
-73.0625,-74.049344041427488655965779979732846
-73.046875,-74.033716334724325479723511794203234
-73.03125,-74.01808862690646268323702481368617
-73.015625,-74.002460917973211092197156620447331
-73,-73.986833207923880963709479704313261
-72.984375,-73.971205496757781985707457467652881
-72.96875,-73.955577784474223276364872826448736
-72.953125,-73.939950071072513383507528354734464
-72.9375,-73.924322356551960284024216917932458
-72.921875,-73.908694640911871383276961738879937
-72.90625,-73.893066924151553514510524838582594
-72.890625,-73.877439206270312938261182791982717
-72.875,-73.861811487267455341764768737273138
-72.859375,-73.846183767142285838363979575529515
-72.84375,-73.830556045894108966914947295671367
-72.828125,-73.814928323522228691193073357996868
-72.8125,-73.799300600025948399298125067767734
-72.796875,-73.783672875404570903058592868548538
-72.78125,-73.768045149657398437435307483229474
-72.765625,-73.752417422783732659924315828883011
-72.75,-73.736789694782874649959014629822892
-72.734375,-73.721161965654124908311540651448724
-72.71875,-73.70553423539678335649341647567074
-72.703125,-73.689906504010149336155450736917432
-72.6875,-73.674278771493521608486891735933402
-72.671875,-73.658651037846198353613833346776169
-72.65625,-73.643023303067477169996872130618626
-72.640625,-73.627395567156655073828014568158473
-72.625,-73.611767830113028498426833320627181
-72.609375,-73.596140091935893293635871427578875
-72.59375,-73.58051235262454472521529334782403
-72.578125,-73.564884612178277474236781748053868
-72.5625,-73.54925687059638563647667894187907
-72.546875,-73.533629127878162721808371880180585
-72.53125,-73.518001384022901653593919591841208
-72.515625,-73.502373639029894768074921972093931
-72.5,-73.486745892898433813762628813887084
-72.484375,-73.471118145627809950827287975826747
-72.46875,-73.455490397217313750486731578414033
-72.453125,-73.439862647666235194394199118448418
-72.4375,-73.424234896973863674025396389618455
-72.421875,-73.408607145139487990064789095447893
-72.40625,-73.39297939216239635179113003890842
-72.390625,-73.377351638041876376462218771149956
-72.375,-73.361723882777215088698892579935655
-72.359375,-73.346096126367698919868247696501505
-72.34375,-73.330468368812613707466089597689615
-72.328125,-73.314840610111244694498611278329999
-72.3125,-73.299212850262876528863298366967832
-72.296875,-73.283585089266793262729059956151825
-72.28125,-73.267957327122278351915584016614474
-72.265625,-73.252329563828614655271916262786495
-72.25,-73.236701799385084434054261335195819
-72.234375,-73.221074033790969351303005163405938
-72.21875,-73.20544626704555047121895737124933
-72.203125,-73.189818499148108258538812584208994
-72.1875,-73.174190730097922577909829496894873
-72.171875,-73.158562959894272693263726556652107
-72.15625,-73.142935188536437267189793117424608
-72.140625,-73.127307416023694360307214916080414
-72.125,-73.111679642355321430636612721484619
-72.109375,-73.096051867530595332970793004681398
-72.09375,-73.080424091548792318244709476618768
-72.078125,-73.064796314409188032904634337918166
-72.0625,-73.049168536111057518276538083255778
-72.046875,-73.0335407566536752099336767009837
-72.03125,-73.017912976036314937063385106676576
-72.015625,-73.002285194258249921833075647343157
-72,-72.986657411318752778755440511092481
-71.984375,-72.971029627217095514052856875090799
-71.96875,-72.955401841952549525020993622688273
-71.953125,-72.939774055524385599391618458633518
-71.9375,-72.924146267931873914694604249329548
-71.921875,-72.908518479174284037619133413116334
-71.90625,-72.892890689250884923374099183593233
-71.890625,-72.877262898160944915047702567018758
-71.875,-72.861635105903731742966243812845733
-71.859375,-72.846007312478512524052107214466638
-71.84375,-72.830379517884553761180938055257004
-71.828125,-72.81475172212112134253801051301399
-71.8125,-72.799123925187480540973785333892807
-71.796875,-72.783496127082896013358656084945375
-71.78125,-72.767868327806631799936882792363576
-71.765625,-72.752240527357951323679711770523635
-71.75,-72.736612725736117389637680444918537
-71.734375,-72.72098492294039218429210597005196
-71.71875,-72.70535711897003727490575644134994
-71.703125,-72.689729313824313608872703498125468
-71.6875,-72.674101507502481513067355112606266
-71.671875,-72.658473700003800693192667358007297
-71.65625,-72.642845891327530233127533946596979
-71.640625,-72.627218081472928594273352326669635
-71.625,-72.611590270439253614899765125296424
-71.609375,-72.595962458225762509489575721682833
-71.59375,-72.580334644831711868082836733912774
-71.578125,-72.564706830256357655620110199807403
-71.5625,-72.549079014498955211284898230570951
-71.546875,-72.533451197558759247845242913836144
-71.53125,-72.517823379435023850994494240658134
-71.515625,-72.502195560127002478691244828938348
-71.5,-72.486567739633947960498430213688134
-71.484375,-72.4709399179551124969215934724667
-71.46875,-72.455312095089747658746312952248469
-71.453125,-72.43968427103710438637479186189166
-71.4375,-72.424056445796432989161608492292634
-71.421875,-72.408428619366983144748625824219296
-71.40625,-72.392800791748003898399059281721634
-71.390625,-72.377172962938743662330701386918248
-71.375,-72.361545132938450215048302069854559
-71.359375,-72.345917301746370700675103385021137
-71.34375,-72.33028946936175162828352738400941
-71.328125,-72.314661635783838871225015891666774
-71.3125,-72.299033801011877666459020930993836
-71.296875,-72.283405965045112613881144539903262
-71.28125,-72.267778127882787675650426720832324
-71.265625,-72.252150289524146175515780262069863
-71.25,-72.236522449968430798141571167522908
-71.234375,-72.220894609214883588432343429508674
-71.21875,-72.20526676726274595085668687701403
-71.203125,-72.189638924111258648770246829716853
-71.1875,-72.174011079759661803737874285911864
-71.171875,-72.158383234207194894854915370327646
-71.15625,-72.142755387453096758067638765661539
-71.140625,-72.127127539496605585492799849494935
-71.125,-72.111499690336958924736340256083268
-71.109375,-72.095871839973393678211221580342532
-71.09375,-72.080243988405146102454391939177636
-71.078125,-72.064616135631451807442884103117157
-71.0625,-72.048988281651545755909043909034186
-71.046875,-72.033360426464662262654887662543867
-71.03125,-72.017732570070034993865587236475022
-71.015625,-72.002104712466896966422081569615769
-71,-71.986476853654480547212813267731413
-70.984375,-71.970848993632017452444589006647054
-70.96875,-71.955221132398738746952562434977221
-70.953125,-71.939593269953874843509338271870602
-70.9375,-71.923965406296655502133196292919334
-70.921875,-71.90833754142630982939543389515957
-70.90625,-71.892709675342066277726825929862948
-70.890625,-71.877081808043152644723200489587306
-70.875,-71.861453939528796072450129333719373
-70.859375,-71.845826069798223046746731634502307
-70.84375,-71.83019819885065939652858972329676
-70.828125,-71.814570326685330293089775514575708
-70.8125,-71.798942453301460249403986282900487
-70.796875,-71.783314578698273119424788465868372
-70.78125,-71.767686702874992097384968163760602
-70.765625,-71.752058825830839717094987004354011
-70.75,-71.736430947565037851240542039089256
-70.734375,-71.720803068076807710679228334514206
-70.71875,-71.705175187365369843736302920642183
-70.703125,-71.689547305429944135499548755581531
-70.6875,-71.673919422269749807113237363505397
-70.671875,-71.658291537884005415071188800738585
-70.65625,-71.642663652271928850508927602441972
-70.640625,-71.627035765432737338494933360074117
-70.625,-71.61140787736564743732098457750449
-70.609375,-71.595779988069875037791594451343059
-70.59375,-71.580152097544635362512537218736839
-70.578125,-71.56452420578914296517846371356549
-70.5625,-71.548896312802611729859604769644958
-70.546875,-71.533268418584254870287561107220712
-70.53125,-71.517640523133284929140178336700116
-70.515625,-71.502012626448913777325505711237019
-70.5,-71.486384728530352613264837257440676
-70.484375,-71.470756829376811962174833911135639
-70.46875,-71.455128928987501675348725282749256
-70.453125,-71.439501027361630929436589674548894
-70.4375,-71.42387312449840822572471096959195
-70.421875,-71.408245220397041389414011009888073
-70.40625,-71.392617315056737568897556078904908
-70.390625,-71.376989408476703235037136101175873
-70.375,-71.361361500656144180438915169391223
-70.359375,-71.345733591594265518728152006971723
-70.34375,-71.330105681290271683822988971737772
-70.328125,-71.314477769743366429207308203895715
-70.3125,-71.298849856952752827202653519167359
-70.296875,-71.283221942917633268239216645488367
-70.28125,-71.267594027637209460125886399296222
-70.265625,-71.251966111110682427319359395018827
-70.25,-71.236338193337252510192310878960523
-70.234375,-71.22071027431611936430062427636335
-70.21875,-71.205082354046481959649678037997765
-70.203125,-71.189454432527538579959688370208707
-70.1875,-71.173826509758486821930106429909885
-70.171875,-71.15819858573852359450306856358147
-70.15625,-71.142570660466845118125898166883915
-70.140625,-71.126942733942646924012657739053489
-70.125,-71.1113148061651238534047497037932
-70.109375,-71.095686877133470056830564565916148
-70.09375,-71.080058946846878993364174970536938
-70.078125,-71.064431015304543429883074229140637
-70.0625,-71.048803082505655440324957874387783
-70.046875,-71.033175148449406404943546803038239
-70.03125,-71.017547213134987009563450563896152
-70.015625,-71.001919276561587244834069345192924
-70,-70.986291338728396405482533213334957
-69.984375,-70.970663399634603089565677152447923
-69.96875,-70.955035459279395197721050451649499
-69.953125,-70.939407517661959932416958984477818
-69.9375,-70.92377957478148379720153892239334
-69.921875,-70.908151630637152595950860421757438
-69.90625,-70.892523685228151432116059821171705
-69.890625,-70.876895738553664707969498883537792
-69.875,-70.861267790612876123849949614668488
-69.859375,-70.845639841404968677406803187746776
-69.84375,-70.830011890929124662843301500390634
-69.828125,-70.814383939184525670158789888537523
-69.8125,-70.798755986170352584389989518813657
-69.796875,-70.783128031885785584851287978499421
-69.78125,-70.767500076330004144374046579643543
-69.765625,-70.751872119502187028544922891314926
-69.75,-70.736244161401512294943207011412357
-69.734375,-70.720616202027157292377170086878586
-69.71875,-70.704988241378298660119423588586586
-69.703125,-70.689360279454112327141287844582073
-69.6875,-70.673732316253773511346168332777574
-69.671875,-70.658104351776456718801938231599574
-69.65625,-70.642476386021335742972325724491373
-69.640625,-70.626848418987583663947304551570403
-69.625,-70.611220450674372847672486299129704
-69.609375,-70.595592481080874945177512915059236
-69.59375,-70.579964510206260891803447935643475
-69.578125,-70.564336538049700906429164906567471
-69.5625,-70.548708564610364490696731478334134
-69.546875,-70.533080589887420428235787653660972
-69.53125,-70.517452613880036783886916661784816
-69.515625,-70.501824636587380902924006931958251
-69.5,-70.486196658008619410275603635771441
-69.484375,-70.470568678142918209745248265277888
-69.46875,-70.454940696989442483230804711242293
-69.453125,-70.439312714547356689942770303163115
-69.4375,-70.423684730815824565621570270051673
-69.421875,-70.408056745794009121753834078273639
-69.40625,-70.392428759481072644787652100077533
-69.390625,-70.376800771876176695346811063748392
-69.375,-70.361172782978482107444006733633042
-69.359375,-70.34554479278714898769303226558642
-69.34375,-70.329916801301336714519940680686145
-69.328125,-70.31428880852020393737317989735495
-69.3125,-70.298660814442908575932698759317777
-69.296875,-70.28303281906860781931802249410212
-69.28125,-70.267404822396458125295296034066757
-69.265625,-70.251776824425615219483293629215161
-69.25,-70.236148825155234094558393178315708
-69.234375,-70.220520824584469009458513702111275
-69.21875,-70.204892822712473488586014379655926
-69.203125,-70.189264819538400321009553566066082
-69.1875,-70.173636815061401559664906207217912
-69.171875,-70.158008809280628520554738064161583
-69.15625,-70.142380802195231781947335157256533
-69.140625,-70.126752793804361183574286837259956
-69.125,-70.111124784107165825827120887823379
-69.109375,-70.095496773102794068952889061069323
-69.09375,-70.079868760790393532248701445131815
-69.078125,-70.064240747169111093255208059750697
-69.0625,-70.048612732238092886949026073210465
-69.046875,-70.0329847159964843049341110311096
-69.03125,-70.017356698443429994632070484636091
-69.015625,-70.001728679578073858471418403209049
-69,-69.986100659399559053075768753525009
-68.984375,-69.970472637907027988450966624220602
-68.96875,-69.954844615099622327171155272530879
-68.953125,-69.939216590976482983563777466484534
-68.9375,-69.923588565536750122893509493333679
-68.921875,-69.907960538779563160545126202066649
-68.90625,-69.892332510704060761205295444997479
-68.890625,-69.876704481309380838043300280565303
-68.875,-69.861076450594660551890687296610838
-68.859375,-69.845448418559036310419839410525423
-68.84375,-69.829820385201643767321471499790717
-68.828125,-69.814192350521617821481047213544105
-68.8125,-69.798564314518092616154115312916171
-68.796875,-69.782936277190201538140563884992141
-68.78125,-69.767308238537077216957790772349105
-68.765625,-69.751680198557851524012788557214952
-68.75,-69.736052157251655571773142436383384
-68.734375,-69.720424114617619712936939320102049
-68.71875,-69.704796070654873539601586485227728
-68.703125,-69.689168025362545882431538110013657
-68.6875,-69.67353997873976480982492801495944
-68.671875,-69.657911930785657627079106931213524
-68.65625,-69.642283881499350875555082615072003
-68.640625,-69.626655830879970331840861124165405
-68.625,-69.611027778926641006913687567967221
-68.609375,-69.595399725638487145301184642294185
-68.59375,-69.579771671014632224241387254498674
-68.578125,-69.564143615054198952841671543078109
