-1 
-32348296347261316006201143556173923462348455742580495912720412381589649337456425928744796669638743503911142608054523677778762773 
-2750404557139565778234805017353510029178280652323103669563906205031831233527635201447037212798937982776164225473505809451723301594 
-236601927709878861534610211610089331536690676694914946156748567497739944979294774307985746653991575975882765209375061255319049139815 
-20590073335192591421597898732327202425884922338574990379348856402288174090931367383478173126114684726023702614071140815295402313994956 
-1812417060214236573194341069458684896828109125716400844878919377746775430311425603218972018127692271440886171181771011026046181312559417 
-161347794611931145945788440272370748518436445025159103866464405073337158980142859251810236800983503551165779708737021852752636736501359678 
-14525056464626340359106506789748567434034919623643448696803042091773257733177497389684589855542084838980424850467150775489483768214099466379 
-1322114280096153158842979620524774703801665715369450242450115592771005067888593339038437722709567896075035881899901836063508400113328123573030 
-121664582254408459551711666598607244371221696109228394810439503541570436482162019289994226895360010181776387457840048622275297954298269768460371 
-11317542001760278478072173983485928554869370648094168849740410093823099064336923866284671227287216726049292398699869758388895588142858462307941272 
-1064100612406989552546659346045274531603480636767234053225480625843661793029837654365192701617196519541294603455076536629539999457432192002029984933 
-101112959850293220556774175866040331746919690273646037842292381545485063391175915712174091763979825130544098230032577305365267815750063784136075827594 
-9709043617747032589288532948960814117877939998119988051350739283328152476271690260926045074404293979213435138442872679331184974649501142295295014472055 
-941986154306938247657720425066440740515967309174186019225895608742604585788969664518028836081993200383850724863995542965302543757873076203334412563646716 
-92334697283015987002722254224132164217034630357368752747390664926223105765304587902932363274899563880198141602042339395728690761282602633384358849872667337 
-9143080048987592816584734806803060927910734134388212296323950125879359488324613633427694347389345638688077685536252901483452562331991651651276083616220898798 
-914498594070445569960097388787966425445534709040546296330248886564038393291651927406171267459511717512754176818938443705891402724087459800293182380516199251099 
-923832241410165352206359491185507109186542359398558899933218672568076987982542505677064108442697174120419743959611073722348789055368626839529523564233033226763100 
-94249752622339850223879945872466623832464787335900168947420894242622666114469378144251778730696370926208820706285830439851466075513121708749796059933348450143628501 
-9709629572235387162187148022544435569916890038450130782290775250097199792931738919257606251793558600174052278215007074190159095338774977234403444424836286322050970302 
-1009995769686518618205543940469146880685166127508276514549815606086553942909702448935214134493115845319033737971094881228823713615760251581368623489531396224298821472503 
-106069565984243380635413023838954660175436540643365089355044679546019582254424435377418008904564346865952982003852448415660382512452551680704045349570589227298885633161504 
-11245454834445851669993991197132172831284839955828219897406533802645405508633865157363685931390650927750121166752403096221650546503557633325082656283301256696388710899847705 
-1203482133146830560389937522418284089347540523317347538030995796481431518107281669411463970902191728096260739950073527364054206158480291371929434345432476105331190945498687106 
-129999225439435090684914365414719696019699103498566443401263646217426905554426297390687816255025947186805995389855821332909158509081849674994974908815427248729385033486531688507 
-14172392920783214960184804928681508256518660098186923331929417419191094709302063084585190409203503515507375543993545983189871203257536953435908176409218369847150953865408328635108 
-1559230749077737250335830602380693499525804772084836117970653977994630517229941626639412336153165577459305610513601177006294516288140967883509614522238742283850813472496888199580509 
-173103770921594522318069306653498344641819510977180179016065320724183864622523859582676693054303166723097908123541611488238731063197629298298427075577039427235546777834146720117347910 
-19390829401112820429219322756347152514677523461742100752849896159297168254451283202895450278650811098164370544371877738382256652492526427716844335080556912096505925125917943764849136511 
-2191519673388114735409906207585386574678294691098454392954171743211087169016997040314230380372839848373193630652302396756795918860245920615413773846213768586044495506424957045107631622312 
-249873105729026934128045146960995810097822692075394644289469242392098967081892917301946104864829670036861513367647870064352715076543698693449543723050163876779188487478244516584295073585313 
-28739911279310098755340919918240944561051539244700079331989123232663776536113745440248568743255680144660271137691617513214629353277223128489069875216801265577189391069454286685708769210581514 
-3334343134015378360255984113680055914572469231260670574345743769644470232760312988427117247997859127916202874266427684848627792568870523904130086051520370976566689517542505286595770945735058115 
-390177185645255888022342543362410810015078728024689759070497487680750746184104926860385527690152976001382819597455272632924496141600476323184590432578922073668302508939780607957141753815679031916 
-46047755858943462085650010689311701853869793386065898572889046670543843300187290579128567231302056470123116603788362593916223137197762352788121358876665446274642715763761453191385302398568950495717 
-5480484092529316607168564307797761117409504828716999098893945767114311236598159866581370674584454151208675079591722228456025395769621671810121426231510616731532208080456050186407027337776172685715918 
-657752618699062732419969219675766179004262159879028259620630221458482955696634770035799923814945758229261757881520580224856800602795728852009239507379909326832501792113010617057795933618738972230886919 
-79599314763750386586120594344020919083224287652536336481200233619252128256128290398142418154285122482965871527437554397236208120556692461741147115268275213199880081884408884915695442461573598802719721520 
-9712466045254569865380306485004625273105042326903552423420299620603762309303348143524758540480523511965690043371050549379169100587136047695524759687905351288394838501900799951103027146901722174876416372521 
-1194796618127472512304604216270509159485941173780660975654789881732636846434072153546294776965674560096822204967288555492226754672995130754149557701780229839808829781228632367756505748207809826805275405061522 
-148174701100939718196012869218998073210258240801605896233762066795427330051680448252954842862001678643630683926627636635495505994195515785310612481593134922416553750466063302399039112052183768380108973444078923 
-18524287674028212783624617064518462459510647146528495767903146025749593569259796132932876723257839727924399826241889845402283233845006065166388814303372005576399460503717710746088935094849505219950709665306907124 
-2334364029583829268546061589900132291825179032362923557894737216754530305343240902709860167902174656463276443040876884404326309578200467102072103243999821384720795965942960848698633733511465005333176774600188246125 
-296502201902854851601990203209537090908686764239803024527429676150754862777786690776649753897656544659880483684242773986546110069185550974974310250476525065947659734245988832557904428214608727769834357005482949930326 
-37957065749099189198278467584744100057054239263840249304677281441280531690641949978672519489465754402500010205369866542588439782491131977892789061535111852042859269732487448291757387244602064568024191163791341083101327 
-4897068996067651378196451586904089176186734323208812517811387188679790237330325641932562859612595466776723484176054153078993652348197421280194404869863472489480750677438475515059666407807533680369299281286875347709491128 
-636696726102884674773195871734888429328687954583100335372646107760803608622878251495535215335572207861045068482827743967537764407971329730835280519098556784896056254799731758610707512930687869570762385078301506146894878129 
-83417301058577701068049850716719356073070880314174244540897705934121895835517217945335559757206145071700333167867032939293887797204838235895826279438971735898691611095382434067824537976469852734577059023449703322451218024730 
-11012387546874786444390089920414209207608474180814835468637631804856336163782274812668785969536140387062879541570521493471310051178079653785263907137392495338279868983599284511067614614594538611460256294341821737844018457061331 
-1464818331521152051766067437830588224221410441480690609192950185690615495377116803176034335239504840126124526102024304871908000748593248212094207140200406862752734597047500009440554927130819244239399045481236078829955430946814332 
-196308198989420530668813256749061979218460553094635764902869664496836604502437569783866608948992398825704827664566845850614884948749377545647770494176408126377025291200344897250457156670631927034912722683488589159206189658778060533 
-26504604838616275247972138481828717027219541152147007085711098276233382625914573861375749521562509277367945765336096018741144524806737106553961904152990354420758504013888795952492830984574528093036939827491498046040026625624494170334 
-3605027962150294334640335435206823038258114911814677705883516740713281901658831407036700319339151260621519151822568191836444899815019096132590518423877821589621129111116656188333920366755404884966684343073495026054132895676536606931735 
-493943057604104817874587488612604754055610593640581694335980704798988105489143365489568359463452515716759809446033926120434671051818023920159357786070186102923720973384169683973649197984941308690963163404828025389023189378189271890761536 
-68171516355705633952990624148527247034379608875299240690921863896568221699746071548530672615765463131505662683577907520157352418866020916545027928578631892560696411761490536174924564256625456900923770471714951778038293581573693925333601337 
-9476851008153268385337468842522678158758081537431548861313990584425253413408690438059129861402769290540444348797958673900438709446820012682526034387009940031020463791560861703005848417203279229357990409545182308420215248312710939683409458338 
-1326898545518680449271205855240961603040805992203159603827813082899012255608631945580352156439266996482270889844903743574353184990917905412327167070871206802436606281725992862922467217509570444362924892181264434055224445258501901763695715189339 
-187112071029564216140258322830606230113806566435895182769116451699997608327433726679360916366363257526128779107307317492197836625180075946291202744074868861156143180743592267667064475907005396883317965049429431548889453137690482952260300523950340 
-26572626590513394323162274780368358137740972315002360042354976071725174516111257517916546771897420986377731714689636971763523735877865694426231489884022840899338231663036383101772197023385697966053762985606534028632256211251677206038036742944630141 
-3800268044537156307616786000743746424462040617174637493499195141459239399887587503803404756550031761127780302150961633749950193701472114427255787644181187319107287570384232851641629921947171150781145451785320651283990667410681845500293089151744394342 
-547292902250517586695829690815888638334646007860919370594216753943041167136522387993696212694390696259464505007846252403787884807374367417600863361806275208939306809453358400702991178434254475217944511638148711387939507859475250274024501612193124400543 
-79365235860745613971236816949162817686843409962803095169546219593387137837573006432263126453957143235655962593667690606734379513284795428924229993153576467441276653154364952258521529997813171345257938307932183889699364679226883736712035705898020864403144 
-11588442541832826133987402591604272451619061893408887668429480655454929168097601867077112859912171386844945972523697056393729313156225174281451546848805992917740769124663833375932655180647400362692306724006429215916728330448485209662256705356267848078807745 
-1703663170641099275247692789460419596796457233989106488998376408791771833847794588884128563449795729330513019365514014084105800991961813091835015579041390984664218711778797058417355735744682351399568476757473555917076002670288562006042963576725300186727419946 
-252165817126507764325231778202570685520338215448529566061072638790812632215131934563877676827901059601475039785812547116278487951350934212977466500218268859587744415828385873706366736668359038639902948134557375317578619623378582923481582492654523832920140754147 
-37576185753756624522446470405541813194631593727464944362135889873421989368998697335586895545361117766852284198260508264086421540110546101566000687376999638749085555448388996959777540719289449196723049297003684859629417167527660023475604739381687034646509900945548 
-5636942729778599844784083170919665661036661284817044477896116090409545743610185469909009849819335144614607165615554728704134957293746880164932380886700954524721981121765129992106392992594815499065383334833001050523375057062848362380240455399392207804236860849542149 
-851255063580964712433623239707475958539943242669623723551194084091946433144044083696994303521834771108186737808785536211203014542260366770745932101014484351726726446798000618101950293671819347428791713780370494476718676694400076997343772618349429113038032459931424750 
-129402275816377905339465258279983051260248923950830899078505022000019204426326987168212935638001884396643641862774266386038351713455619557151312476778805304332124849873690623611703182501031191581947980961315719820156821208085561618962164393022329579677454056733202419751 
-19800285546133344424122958633545817147609220498013311581146080024408695341612227635364146405692193028861784108418895645103891437485862128842245419148448688565682949489345862751005058440270079569953499487599054435746211199295049037694444755253775492139382948238756030326352 
-3049508038327841607648035910654552985676475586649030976158426228788873625151720150332679944765252732241007469821322653928729997607949240140905119896459758198695442227958829481134437829155323921008784812736820444991889840591739267184445085732355025721406162159794762783975753 
-472714145895129761286309654891108500951931023821151902251145249199681529242228650768646351201912897789249643210598778261544764732463532768332731168758098491356163103500529866363327793200770603451337484952579819665071186286686961188562655779443001935579592630176562327675640754 
-73749628068239551936719809270925247890897492351675453355684740790563401775304382551869385656816562278811263443353975797220126716410059907825611263939567449459589133601942613903916080755836151525271583818543511385196746994484749862999092497394040438504320906301260541748599957355 
-11579655866062230212028176901505246524732878074987871145770165680696056434074520202982469735250670631595940084315239039568740170557814198256965736550478970601223034039783232641583860130568115240738232881453027664509847816548530711478010524030942659153072717118755797951780190375956 
-1829736044603221297660629487822759903785135193607874363309508023800494001900070068549150162583008027627887642426649792076034883756604371269234272778514826547480271136636108782984612807344007641818972712857893446083714648434966854698443915933157691334538239051805752230381257997308557 
-290951645644211460509936740979501409156291256243544849503514519926544428621497362024694681470841305148333953502645780325151009308323652032215350027270650260429956123284045108312738362247270529158907751142498655720677927495649939073814928157431846233902903003675507553262035714546359158 
-46555994240670153858831984067063270694388195151790648139723846931141714049544010217008934707212893700907474979956695631886267788188267064266497890704564552714346524497915381044558814418351610350720543083171260109514263859910495821188794690734933286226977875047349117597260157230966813359 
-7496108266457044319714042829811181603801355899397483750026554319855322908180655521307618835571864264940602742245354330801974812432325558258482350518256389131604814143191256645874843921687633366491247320473928939646882090009582420002251516467885647434195966459740436069484250368672627135960 
-1214464446153289781229951573320666304820945251451250920561869756446052869789769113029592564549047171987541437337365889867592908409159284355916384488231618561757408799094368475113989116824951369992266884526789188608371981261408366664663689422582876393182887456976548337710275520282234194218961 
-197972984111264063704084574386271227327898553227631895913977264132087333645235296619753234014806888169783284613348233448609402944260710418528878714634799737899251092801566357750051556306659404325901701037053504949594052617834005839764140970104731833586479325828179191230141416698313945895311162 
-32470044553331610745630150141576473178480609547099833935138713095199227305656984769938199193986248720988115231814329593300221968847901101344670799253173722140661554010776513824149785395087318016640678798991634470854104614663365083857291095643375856900998573495286517762085727053479586120617816563 
-5357960785845969927399006021622128087567947208019289751022951264534169242062463121245308597053795914625356484775468943139059190654070026472470661371731697284633951200075949347927971738523092933331844769553939122403970387910653174256048830809264771015529750725340983471256466628097985675731780286364 
-889487651063009005567349503861032606600737852434767171101230896293587756809408160978135959394256759852664872195936443213941209288731489651631167098348056399760929166044548498631211063415728033279850240662371979165292357182067933920463584091459125213542018832452942395759275897769172030110182041100565
